orig_gene,proc_gene
si:dkey-46i9.6,sidkey46i9.6
BX664721.2,BX664721.2
casq1b,casq1b
BX664721.3,BX664721.3
pea15,pea15
si:ch73-252p3.1,sich73252p3.1
hist1h4l-7,hist1h4l-7
FP236812.1,FP236812.1
zgc:163061,zgc163061
zgc:173587,zgc173587
zgc:92594,zgc92594
caap1,caap1
zgc:173552-1,zgc1735521
si:ch211-113a14.19,sich211113a14.19
zgc:163061-1,zgc1630611
FP236812.2,FP236812.2
hist1h4l-8,hist1h4l-8
zgc:173552-2,zgc1735522
si:ch211-113a14.19-1,sich211113a14.19-1
CU694197.1,CU694197.1
CU694197.2,CU694197.2
CU929544.1,CU929544.1
tyrp1a,tyrp1a
cldnd1a,cldnd1a
rbpms,rbpms
ppp1cbl,ppp1cbl
dcc,dcc
trabd2a,trabd2a
HOOK3,HOOK3
rnf170,rnf170
june,june
thap1,thap1
ift74,ift74
LO017838.1,LO017838.1
tek,tek
zgc:158463,zgc158463
BX537263.5,BX537263.5
BX537263.2,BX537263.2
fubp3,fubp3
mbd2,mbd2
rnf185,rnf185
si:zfos-128g4.1,sizfos128g4.1
si:zfos-128g4.2,sizfos128g4.2
LO017799.1,LO017799.1
YTHDC2,YTHDC2
surf4,surf4
surf2,surf2
C5H9orf16,C5H9orf16
ciz1a,ciz1a
dnm1a,dnm1a
dre-mir-199-2,dre-mir-199-2
golga2,golga2
haus4,haus4
ddrgk1,ddrgk1
myl2a,myl2a
PPP1CA,PPP1CA
mcc,mcc
rcl1,rcl1
zgc:101699,zgc101699
si:ch73-55i23.1,sich7355i23.1
si:ch73-55i23.1-1,sich7355i23.1-1
rplp0,rplp0
CT573103.1,CT573103.1
CT573103.5,CT573103.5
CT573103.2,CT573103.2
dhx33,dhx33
CT573103.3,CT573103.3
nupr1a,nupr1a
vkorc1l1,vkorc1l1
gusb,gusb
ca4a,ca4a
cita,cita
RAB35,RAB35
gng10,gng10
rabepk,rabepk
hspa5,hspa5
lzts3a,lzts3a
FQ323163.1,FQ323163.1
hpda,hpda
hsf5,hsf5
supt4h1,supt4h1
dre-mir-142a,dre-mir-142a
CABZ01076737.1,CABZ01076737.1
CABZ01076744.1,CABZ01076744.1
CABZ01084961.1,CABZ01084961.1
CABZ01074085.1,CABZ01074085.1
ywhag1,ywhag1
hspb1,hspb1
si:zfos-375h5.1,sizfos375h5.1
FO704648.2,FO704648.2
FO704648.1,FO704648.1
mlxipl,mlxipl
mlxipl-1,mlxipl-1
rpain,rpain
c1qbp,c1qbp
znhit3,znhit3
CU655870.1,CU655870.1
myo19,myo19
pigw,pigw
ggnbp2,ggnbp2
dhrs11a,dhrs11a
si:ch211-283g2.1,sich211283g2.1
si:ch211-283g2.2,sich211283g2.2
si:ch211-283g2.2-1,sich211283g2.2-1
si:ch211-283g2.3,sich211283g2.3
srrt,srrt
prdx4,prdx4
sat1a.1,sat1a.1
sat1a.2,sat1a.2
apooa,apooa
CABZ01079241.1,CABZ01079241.1
zgc:153704,zgc153704
cst14b.1,cst14b.1
CABZ01058650.1,CABZ01058650.1
CABZ01058647.1,CABZ01058647.1
cst14b.2,cst14b.2
FO834903.1,FO834903.1
CU915770.1,CU915770.1
CU915770.2,CU915770.2
angptl2a,angptl2a
zbtb43,zbtb43
lmx1ba,lmx1ba
mvb12ba,mvb12ba
pbx3a,pbx3a
mapkap1,mapkap1
rabl6a,rabl6a
CABZ01075628.1,CABZ01075628.1
unm-sa808,unm-sa808
TNC,TNC
zgc:73226,zgc73226
CABZ01037298.1,CABZ01037298.1
crybb3,crybb3
tnks1bp1,tnks1bp1
zgc:110796,zgc110796
pxna,pxna
CU856358.1,CU856358.1
ostf1,ostf1
areg,areg
me2,me2
elac1,elac1
smad4b,smad4b
CT955987.1,CT955987.1
stpg2,stpg2
CABZ01041962.1,CABZ01041962.1
CABZ01087502.1,CABZ01087502.1
UNC5C,UNC5C
bmpr1ba,bmpr1ba
ANGPTL2,ANGPTL2
pdlim5a,pdlim5a
opn4xb,opn4xb
EGFLAM,EGFLAM
gdnfb,gdnfb
nipbla,nipbla
slc1a3a,slc1a3a
lmbrd2a,lmbrd2a
si:ch1073-475a24.1,sich1073475a24.1
FP102192.1,FP102192.1
FP102192.2,FP102192.2
spef2,spef2
lifra,lifra
osmr,osmr
rictora,rictora
fyba,fyba
BX897662.3,BX897662.3
zgc:153352,zgc153352
paip1,paip1
mybbp1a,mybbp1a
fgf10b,fgf10b
adamts12,adamts12
agpat9l,agpat9l
AL928901.1,AL928901.1
tnksb,tnksb
si:ch211-155m12.1,sich211155m12.1
idua,idua
atp5meb,atp5meb
kcnv2b,kcnv2b
rchy1,rchy1
AL845369.1,AL845369.1
AL845369.2,AL845369.2
lrp13,lrp13
si:ch211-12e13.1,sich21112e13.1
si:ch211-12e13.12,sich21112e13.12
susd1,susd1
CU929094.2,CU929094.2
CU929094.1,CU929094.1
shoc1,shoc1
tal2,tal2
FP236810.2,FP236810.2
ugt2a7,ugt2a7
ugt2a7-1,ugt2a7-1
zgc:172315,zgc172315
ugt2a7-2,ugt2a7-2
gak,gak
sh2b3,sh2b3
si:ch211-193c2.2,sich211193c2.2
ddr2l,ddr2l
zgc:158343,zgc158343
tor4ab,tor4ab
WDR31,WDR31
CR936408.1,CR936408.1
CR936408.2,CR936408.2
slc2a11b,slc2a11b
gstt2,gstt2
chek2,chek2
si:ch211-207k7.4,sich211207k7.4
si:ch73-42k18.1,sich7342k18.1
BX005024.2,BX005024.2
BX511089.2,BX511089.2
BX511089.1,BX511089.1
CR790366.2,CR790366.2
CR790366.3,CR790366.3
CR790366.1,CR790366.1
rtn4r,rtn4r
prodhb,prodhb
CABZ01077121.1,CABZ01077121.1
SCARF2,SCARF2
zgc:112294,zgc112294
CABP7,CABP7
nf2a,nf2a
fbxo21,fbxo21
tesca,tesca
CT583689.1,CT583689.1
fbxw8,fbxw8
rnft2,rnft2
SPRING1,SPRING1
osm,osm
castor1,castor1
nipsnap1,nipsnap1
lrrc74b,lrrc74b
nos1,nos1
BX276096.1,BX276096.1
ksr2,ksr2
zgc:171242,zgc171242
rfc5,rfc5
wsb2,wsb2
vsig10,vsig10
si:dkey-98f17.5,sidkey98f17.5
aifm3,aifm3
si:dkey-98f17.3,sidkey98f17.3
lztr1,lztr1
pole,pole
p2rx2,p2rx2
pes,pes
gal3st1a,gal3st1a
ppil2,ppil2
ypel1,ypel1
mapk1,mapk1
ppm1f,ppm1f
top3b,top3b
CR933528.1,CR933528.1
dre-mir-130c-2,dre-mir-130c-2
dre-mir-301b,dre-mir-301b
dre-mir-454b,dre-mir-454b
dre-mir-130b,dre-mir-130b
ydjc,ydjc
sdf2l1,sdf2l1
ube2l3b,ube2l3b
ccl19a.1,ccl19a.1
ccl19a.2,ccl19a.2
tctn2,tctn2
sec14l8,sec14l8
cnnm4b,cnnm4b
si:ch211-230g14.6,sich211230g14.6
ckap2l,ckap2l
si:ch211-230g14.3,sich211230g14.3
AL954191.2,AL954191.2
purba,purba
h2az2a,h2az2a
zgc:65851,zgc65851
mxd1,mxd1
snrnp27,snrnp27
add2,add2
hk2,hk2
npffr1l2,npffr1l2
CR388049.1,CR388049.1
tet3,tet3
ap3m2,ap3m2
kat6a,kat6a
si:ch211-244o22.2,sich211244o22.2
sema4c,sema4c
BX927201.1,BX927201.1
CR936518.2,CR936518.2
CR936518.1,CR936518.1
tbx1,tbx1
gnb1l,gnb1l
txnrd2.2,txnrd2.2
pebp1,pebp1
taok3a,taok3a
suds3,suds3
srrm4,srrm4
CR384085.1,CR384085.1
hspb8,hspb8
si:dkey-1k23.3,sidkey1k23.3
xbp1,xbp1
znrf3,znrf3
coq5,coq5
kremen1,kremen1
SUSD2,SUSD2
slc39a14,slc39a14
piwil2,piwil2
htr7c,htr7c
atad1a,atad1a
galnt9,galnt9
si:ch211-130h14.6,sich211130h14.6
fbrsl1,fbrsl1
chfr,chfr
si:dkey-112e17.1,sidkey112e17.1
zdhhc8b,zdhhc8b
ascc2,ascc2
rnf215,rnf215
hira,hira
TMEM132C,TMEM132C
aacs,aacs
bri3bp,bri3bp
poli,poli
pgam5,pgam5
ankle2,ankle2
golga3,golga3
ranbp1,ranbp1
ENSDARG00000086007,ENSDARG00000086007
fam214b,fam214b
unc13ba,unc13ba
atp8b5a,atp8b5a
rusc2,rusc2
BX510917.1,BX510917.1
acacb,acacb
foxn4,foxn4
myo1ha,myo1ha
kctd10,kctd10
ube3b,ube3b
aldh3b2,aldh3b2
mmab,mmab
mvk,mvk
fam222a,fam222a
trpv4,trpv4
gltpa,gltpa
tchp,tchp
git2a,git2a
ankrd13a,ankrd13a
si:dkey-234h16.7,sidkey234h16.7
slc6a4b,slc6a4b
sgsm1a,sgsm1a
gatc,gatc
isg15,isg15
pxmp2,pxmp2
usp30,usp30
svopa,svopa
dao.2,dao.2
dao.1,dao.1
dao.3,dao.3
ssh1a,ssh1a
coro1ca,coro1ca
selplg,selplg
tmem119a,tmem119a
ISCU,ISCU
sart3,sart3
ficd,ficd
CR759885.1,CR759885.1
cmklr1,cmklr1
cmklrl2,cmklrl2
cmklrl2-1,cmklrl2-1
wscd2,wscd2
si:ch211-240b21.2,sich211240b21.2
si:ch211-225b11.1,sich211225b11.1
limk2,limk2
pik3ip1,pik3ip1
si:ch211-225b11.4,sich211225b11.4
si:dkey-174n20.1,sidkey174n20.1
camk2b1,camk2b1
si:dkey-13n15.2,sidkey13n15.2
si:dkey-13n15.2-1,sidkey13n15.2-1
hs3st1l2,hs3st1l2
cds2,cds2
arhgap25,arhgap25
bmp10,bmp10
si:dkey-13n15.11,sidkey13n15.11
BX470224.3,BX470224.3
BX470224.1,BX470224.1
sh2d1aa,sh2d1aa
tenm1,tenm1
CR848717.1,CR848717.1
smarca1,smarca1
si:ch73-92i20.1,sich7392i20.1
si:ch73-92i20.1-1,sich7392i20.1-1
arhgef9a,arhgef9a
amer1,amer1
asb12a,asb12a
mtmr8,mtmr8
shisa2a,shisa2a
zc4h2,zc4h2
CR812469.1,CR812469.1
zc3h12b,zc3h12b
las1l,las1l
msna,msna
fdx1b,fdx1b
arhgap20b,arhgap20b
si:dkey-27p18.2,sidkey27p18.2
si:dkey-27p18.7,sidkey27p18.7
si:dkey-27p18.3,sidkey27p18.3
BX546499.2,BX546499.2
BX546499.1,BX546499.1
sptbn4a,sptbn4a
rpl36a,rpl36a
glra4b,glra4b
aifm1,aifm1
tnfsf10l4,tnfsf10l4
casp22,casp22
nono,nono
zgc:113208,zgc113208
mtnr1c,mtnr1c
vma21,vma21
npas2,npas2
radx,radx
apool,apool
si:ch211-26b3.4,sich21126b3.4
si:dkey-237j10.2,sidkey237j10.2
hmgn7,hmgn7
brwd3,brwd3
chmp1b,chmp1b
cnga2b,cnga2b
atrxl,atrxl
zdhhc15a,zdhhc15a
uprt,uprt
nexmifa,nexmifa
prps1a,prps1a
tbx5b,tbx5b
si:dkey-114c15.5,sidkey114c15.5
BX640539.1,BX640539.1
cfap73,cfap73
iqcd,iqcd
tpcn1,tpcn1
BX640521.1,BX640521.1
agtr2,agtr2
si:dkey-125i10.3,sidkey125i10.3
plp1b,plp1b
nlgn3b,nlgn3b
CT025748.1,CT025748.1
gria3a,gria3a
si:dkeyp-20g2.1,sidkeyp20g2.1
si:dkeyp-20g2.3-1,sidkeyp20g2.3-1
stag2a,stag2a
acsl4b,acsl4b
cwc15,cwc15
fam76b,fam76b
kat5a,kat5a
mtmr2,mtmr2
cx27.5,cx27.5
cx39.9,cx39.9
tbc1d8b,tbc1d8b
AL929305.1,AL929305.1
rnf128a,rnf128a
gbgt1l1,gbgt1l1
si:dkey-110k5.10,sidkey110k5.10
gbgt1l2,gbgt1l2
BX957257.2,BX957257.2
BX957257.1,BX957257.1
si:ch211-287c22.1,sich211287c22.1
gbgt1l4,gbgt1l4
GBGT1,GBGT1
gbgt1l3,gbgt1l3
gbgt1l3-1,gbgt1l3-1
arap1a,arap1a
ercc6l,ercc6l
map7d2a,map7d2a
eif1axa,eif1axa
rps6ka3a,rps6ka3a
pdha1a,pdha1a
ctdnep1a,ctdnep1a
gabarapa,gabarapa
gps2,gps2
tp53,tp53
si:ch211-114c12.5,sich211114c12.5
capga,capga
si:ch211-114c12.2,sich211114c12.2
mrps31,mrps31
slc25a15b,slc25a15b
si:ch211-137i24.10,sich211137i24.10
mpdu1a,mpdu1a
sox19a,sox19a
BX119902.2,BX119902.2
eif4a1b,eif4a1b
senp3a,senp3a
plscr3a,plscr3a
phf23a,phf23a
atp6v1aa,atp6v1aa
BX119902.1,BX119902.1
si:ch211-137i24.12,sich211137i24.12
zdhhc23a,zdhhc23a
BX119902.3,BX119902.3
ctsll,ctsll
znf703,znf703
tia1l,tia1l
dgcr8,dgcr8
trmt2a,trmt2a
atp6v0a2b,atp6v0a2b
OSBP2,OSBP2
rasl10a,rasl10a
ap1b1,ap1b1
gas2l1,gas2l1
ewsr1b,ewsr1b
rhbdd3,rhbdd3
emid1,emid1
abo,abo
pnpla7b,pnpla7b
mrpl41,mrpl41
dph7,dph7
paxx,paxx
abca2,abca2
carnmt1,carnmt1
wu:fa19b12,wufa19b12
trpm6,trpm6
rorb,rorb
MFSD3,MFSD3
anxa1a,anxa1a
kifl,kifl
BX296526.2,BX296526.2
si:dkey-96l17.6,sidkey96l17.6
cyp1d1,cyp1d1
tmc2b,tmc2b
TMC1,TMC1
zfand5a,zfand5a
gda,gda
C5H9orf85,C5H9orf85
abhd17b,abhd17b
cemip2,cemip2
trpm3,trpm3
BX323080.1,BX323080.1
klf9,klf9
si:dkey-201c13.2,sidkey201c13.2
fam219ab,fam219ab
BX510923.1,BX510923.1
ela3l,ela3l
bco2l,bco2l
si:ch211-214j8.12,sich211214j8.12
dhfr,dhfr
ankrd34bb,ankrd34bb
fam151b,fam151b
ccdc125,ccdc125
rad17,rad17
AK6,AK6
marveld2b,marveld2b
oclnb,oclnb
gtf2h2,gtf2h2
erap1b,erap1b
si:ch211-214j8.1,sich211214j8.1
arvcfb,arvcfb
tango2,tango2
tmem150aa,tmem150aa
rnf181,rnf181
si:ch211-102c2.8,sich211102c2.8
si:ch211-102c2.7,sich211102c2.7
tcn2,tcn2
rabl6b,rabl6b
si:ch211-102c2.4,sich211102c2.4
imp4,imp4
araf,araf
zgc:64051,zgc64051
lman2lb,lman2lb
BX927282.2,BX927282.2
tbx3b,tbx3b
tm2d2,tm2d2
htra4,htra4
BX927282.3,BX927282.3
BX927282.1,BX927282.1
unc5db,unc5db
hdr,hdr
cyb561a3a,cyb561a3a
zgc:153409,zgc153409
histh1l,histh1l
loxl2b,loxl2b
drd7,drd7
sfrp1a,sfrp1a
zmat4a,zmat4a
tcima,tcima
adam28,adam28
ppp3cca,ppp3cca
vps37b,vps37b
abcb9,abcb9
zgc:113436,zgc113436
ogfod2,ogfod2
SLC4A5,SLC4A5
zgc:110329,zgc110329
tacr1a,tacr1a
ncaph,ncaph
vamp8,vamp8
BX323557.1,BX323557.1
vamp5,vamp5
DNAH10,DNAH10
nsmfb,nsmfb
nfr,nfr
zgc:162952,zgc162952
zgc:162952-1,zgc1629521
traf2a,traf2a
trafd1,trafd1
si:ch211-186e20.7,sich211186e20.7
zgc:174260,zgc174260
CR559930.1,CR559930.1
serpina7,serpina7
zgc:174259,zgc174259
si:ch211-186e20.2,sich211186e20.2
npdc1b,npdc1b
niban2b,niban2b
stxbp1b,stxbp1b
whrnb,whrnb
noxa1,noxa1
dpp7,dpp7
man1b1b,man1b1b
si:dkey-61l1.4,sidkey61l1.4
BX571772.1,BX571772.1
cacna1ba,cacna1ba
ehmt1a,ehmt1a
arrdc1a,arrdc1a
nelfb,nelfb
entpd2a.2,entpd2a.2
entpd2a.1,entpd2a.1
grin1b,grin1b
tsc1a,tsc1a
spaca9,spaca9
ak8,ak8
ddx31,ddx31
barhl1a,barhl1a
CFAP77,CFAP77
si:ch211-215c18.3,sich211215c18.3
thy1,thy1
usf1l,usf1l
f11r.2,f11r.2
f11r.1,f11r.1
ubash3ba,ubash3ba
bco2a,bco2a
sdhda,sdhda
timm8b,timm8b
zbtb44,zbtb44
adamts8a,adamts8a
adamts15a,adamts15a
snx19a,snx19a
gig2o,gig2o
zgc:158412,zgc158412
BX294389.1,BX294389.1
stk36,stk36
atf5a,atf5a
phldb1a,phldb1a
arcn1a,arcn1a
hmbsa,hmbsa
h2ax,h2ax
c2cd2l,c2cd2l
dpagt1,dpagt1
hinfp,hinfp
si:ch211-117m20.4,sich211117m20.4
tcnbb,tcnbb
tcnba,tcnba
abcg4a,abcg4a
pdzd3b,pdzd3b
atp5l,atp5l
ift22,ift22
ftr82,ftr82
BX276103.2,BX276103.2
ftr83,ftr83
ruvbl2,ruvbl2
BX276103.1,BX276103.1
spns2,spns2
CR753844.1,CR753844.1
spns3,spns3
ube2g1a,ube2g1a
ankfy1,ankfy1
cyb5d2,cyb5d2
zzef1,zzef1
atp2a3,atp2a3
camkk1a,camkk1a
p2rx1,p2rx1
si:dkey-220k22.1,sidkey220k22.1
CR759893.1,CR759893.1
si:dkey-220k22.3,sidkey220k22.3
sh3glb2b,sh3glb2b
pip5kl1,pip5kl1
dpm2,dpm2
fam102ab,fam102ab
slc25a25b,slc25a25b
uap1l1,uap1l1
zdhhc12b,zdhhc12b
pkn3,pkn3
iscub,iscub
tmem119b,tmem119b
coro1cb,coro1cb
ssh1b,ssh1b
svopb,svopb
ungb,ungb
myo1hb,myo1hb
ppp6c,ppp6c
scai,scai
arpc5lb,arpc5lb
zmat5,zmat5
cabp7b,cabp7b
BX004981.1,BX004981.1
BX004981.2,BX004981.2
tescb,tescb
m17,m17
taok3b,taok3b
myhz2,myhz2
myhc4,myhc4
myha,myha
si:ch211-158m24.12,sich211158m24.12
myhz1.3,myhz1.3
myhz1.2,myhz1.2
myhz1.1,myhz1.1
hspb15,hspb15
dab2,dab2
BX510649.1,BX510649.1
c9,c9
gas1b,gas1b
fbxw2,fbxw2
ncs1a,ncs1a
gpr107,gpr107
ndor1,ndor1
ntmt1,ntmt1
CR376857.2,CR376857.2
ier5l,ier5l
ptpa,ptpa
crata,crata
si:ch211-208h16.4,sich211208h16.4
lrsam1,lrsam1
rpl12,rpl12
CR925757.1,CR925757.1
CR925757.2,CR925757.2
pole3,pole3
ccn1l1,ccn1l1
lmo4a,lmo4a
TUBB4B,TUBB4B
glipr2,glipr2
npffr2b,npffr2b
si:dkey-226m8.10,sidkey226m8.10
kank1b,kank1b
prkaa1,prkaa1
ifitm1,ifitm1
kyat1,kyat1
surf6,surf6
surf1,surf1
rpl7a,rpl7a
CU019641.3,CU019641.3
ENSDARG00000116248,ENSDARG00000116248
med22,med22
C5H9orf78,C5H9orf78
usp20,usp20
BX927184.1,BX927184.1
ptges,ptges
GARNL3,GARNL3
si:dkey-238j22.1,sidkey238j22.1
ms4a17c.1,ms4a17c.1
si:dkey-34e4.1,sidkey34e4.1
ttll11,ttll11
dab2ipb,dab2ipb
BX005445.1,BX005445.1
si:dkeyp-72a4.1,sidkeyp72a4.1
zgc:63972,zgc63972
fibcd1,fibcd1
lamc3,lamc3
aif1l,aif1l
gfm2,gfm2
hexb,hexb
enc1,enc1
arhgef28a,arhgef28a
ankra2,ankra2
btf3,btf3
foxd1,foxd1
tmem174,tmem174
CR377210.1,CR377210.1
fcho2,fcho2
tnpo1,tnpo1
ptcd2,ptcd2
map1b,map1b
ptger4b,ptger4b
ttc33,ttc33
fbp1b,fbp1b
erlin2,erlin2
ch25hl3,ch25hl3
ch25hl3-1,ch25hl3-1
si:dkey-204l11.1,sidkey204l11.1
ar,ar
ophn1,ophn1
yipf6,yipf6
stard8,stard8
rxfp2l,rxfp2l
C5HXorf56,C5HXorf56
efnb1,efnb1
fam155b,fam155b
eda,eda
CU571324.1,CU571324.1
wnt11f2,wnt11f2
igbp1,igbp1
zgc:158432,zgc158432
taf1,taf1
rhogc,rhogc
micu2,micu2
nova1,nova1
alkbh6,alkbh6
capns1a,capns1a
zgc:153990,zgc153990
dlb,dlb
ppp1r14aa,ppp1r14aa
exoc3l2a,exoc3l2a
mark4a,mark4a
ckma,ckma
nccrp1,nccrp1
slc8a2a,slc8a2a
srsf7a,srsf7a
hnrnpl,hnrnpl
kptn,kptn
crx,crx
BX927323.1,BX927323.1
h3f3c,h3f3c
gjd1a,gjd1a
nfkbib,nfkbib
ftr99,ftr99
tppp2,tppp2
si:dkeyp-110c7.4,sidkeyp110c7.4
tagln2,tagln2
il13ra2,il13ra2
lrch2,lrch2
si:dkey-17o15.2,sidkey17o15.2
zgc:163098,zgc163098
wdr44,wdr44
klhl13,klhl13
klhl13-1,klhl13-1
CU984579.1,CU984579.1
si:ch1073-224n8.1,sich1073224n8.1
FP102018.1,FP102018.1
sptbn2,sptbn2
cdc42ep2,cdc42ep2
dpf2,dpf2
myo1ca,myo1ca
epd,epd
panx1b,panx1b
ins,ins
arhgap35b,arhgap35b
si:ch211-139a5.9,sich211139a5.9
tmprss13b,tmprss13b
tmprss4b,tmprss4b
scn4bb,scn4bb
mpzl2b,mpzl2b
pafah1b2,pafah1b2
apoa1a,apoa1a
si:ch211-139a5.1,sich211139a5.1
si:dkey-111e8.1,sidkey111e8.1
BX640520.3,BX640520.3
BX640520.2,BX640520.2
BX640520.1,BX640520.1
si:dkey-111e8.4,sidkey111e8.4
si:dkey-111e8.5,sidkey111e8.5
si:ch211-284e13.4,sich211284e13.4
si:ch211-284e13.5,sich211284e13.5
si:ch211-284e13.14,sich211284e13.14
si:ch211-284e13.6,sich211284e13.6
gucy2d,gucy2d
BX294181.2,BX294181.2
si:ch211-284e13.12,sich211284e13.12
si:ch211-284e13.11,sich211284e13.11
si:ch211-284e13.9,sich211284e13.9
hsd20b2,hsd20b2
slc12a9,slc12a9
CT025690.1,CT025690.1
gnb2,gnb2
mink1,mink1
pld2,pld2
chrne,chrne
gltpd2,gltpd2
atp1b2b,atp1b2b
CR854980.1,CR854980.1
mogat3b,mogat3b
znhit1,znhit1
si:ch211-271e10.2,sich211271e10.2
wu:fb64b08,wufb64b08
si:ch211-271e10.1,sich211271e10.1
si:dkey-58f10.14,sidkey58f10.14
si:dkey-58f10.13,sidkey58f10.13
si:dkey-58f10.12,sidkey58f10.12
si:dkey-58f10.11,sidkey58f10.11
si:dkey-58f10.10,sidkey58f10.10
BX640512.3,BX640512.3
si:dkey-58f10.7,sidkey58f10.7
si:dkey-58f10.7-1,sidkey58f10.7-1
si:dkey-58f10.6,sidkey58f10.6
si:dkey-58f10.4,sidkey58f10.4
BX640512.2,BX640512.2
cnot6l,cnot6l
BX640512.5,BX640512.5
mrpl1,mrpl1
fras1,fras1
BX571800.1,BX571800.1
BX571800.2,BX571800.2
anxa3a,anxa3a
bmp2k,bmp2k
paqr3a,paqr3a
antxr2a,antxr2a
prdm8b,prdm8b
fgf5,fgf5
cfap299,cfap299
bmp3,bmp3
prkg2,prkg2
rasgef1ba,rasgef1ba
si:ch73-138i16.1,sich73138i16.1
tmem175,tmem175
cds1,cds1
wdfy3,wdfy3
si:dkey-193c22.1,sidkey193c22.1
si:dkey-193c22.2,sidkey193c22.2
snx18a,snx18a
arl15a,arl15a
hspb3,hspb3
ndufs4,ndufs4
fsta,fsta
FP102073.1,FP102073.1
AL954694.1,AL954694.1
AL954694.2,AL954694.2
isl1,isl1
si:dkey-3h3.3,sidkey3h3.3
parp8,parp8
pdzd2,pdzd2
golph3,golph3
mtmr12,mtmr12
zfr,zfr
sub1b,sub1b
BX005419.1,BX005419.1
npr3,npr3
arid3c,arid3c
pias2,pias2
eef2l2,eef2l2
fancg,fancg
vcp,vcp
akr1a1a,akr1a1a
dnajb5,dnajb5
epg5,epg5
riok2,riok2
atxn2,atxn2
wdr66,wdr66
bcl7a,bcl7a
alkbh2,alkbh2
si:dkey-65b12.6,sidkey65b12.6
CR931763.1,CR931763.1
si:dkey-65b12.12,sidkey65b12.12
si:dkey-65b12.10,sidkey65b12.10
ncor1,ncor1
pigl,pigl
cenpv,cenpv
UBB,UBB
cxcl11.6,cxcl11.6
cxcl11.6-1,cxcl11.6-1
cxcl11.5,cxcl11.5
p2rx5,p2rx5
emc6,emc6
shpk,shpk
trpv1,trpv1
fam222ba,fam222ba
BX571977.1,BX571977.1
eral1,eral1
si:ch211-207c6.2,sich211207c6.2
tbx16l,tbx16l
BX548073.4,BX548073.4
pimr201,pimr201
BX548073.3,BX548073.3
BX548073.2,BX548073.2
BX548073.11,BX548073.11
BX548073.1,BX548073.1
BX510949.1,BX510949.1
pimr58-5,pimr58-5
flot2a,flot2a
BX323596.2,BX323596.2
cxcl11.1,cxcl11.1
cxcl20,cxcl20
rufy3,rufy3
grsf1,grsf1
mob1ba,mob1ba
aqp3a,aqp3a
si:dkey-245n4.2,sidkey245n4.2
wdr54,wdr54
CU462817.3,CU462817.3
rhobtb4,rhobtb4
si:dkey-40c11.2,sidkey40c11.2
RTKN,RTKN
nos2a,nos2a
smn1,smn1
zgc:158640,zgc158640
mccc2,mccc2
CR936462.1,CR936462.1
si:ch211-204c21.1,sich211204c21.1
zgc:112966,zgc112966
TMEM8B,TMEM8B
si:ch73-337l15.2,sich73337l15.2
tars1,tars1
BX950187.1,BX950187.1
gas1a,gas1a
dapk1,dapk1
ctsla,ctsla
CT025745.1,CT025745.1
fbp2,fbp2
fbp1a,fbp1a
kank1a,kank1a
dmrt1,dmrt1
dmrt3a,dmrt3a
dmrt2a,dmrt2a
smarca2,smarca2
AL928727.1,AL928727.1
adamts3,adamts3
NPFFR2,NPFFR2
gc,gc
slc4a4a,slc4a4a
ifngr2,ifngr2
polk,polk
ankdd1b,ankdd1b
poc5,poc5
sv2ca,sv2ca
iqgap2,iqgap2
f2rl2,f2rl2
f2r,f2r
si:ch211-130m23.3,sich211130m23.3
zgc:110626,zgc110626
si:ch211-130m23.2,sich211130m23.2
si:ch211-130m23.5,sich211130m23.5
vcana,vcana
hapln1a,hapln1a
edil3a,edil3a
cox7c,cox7c
rasa1a,rasa1a
ccnh,ccnh
BX470189.1,BX470189.1
BX470189.2,BX470189.2
tmem161b,tmem161b
BX465834.1,BX465834.1
dre-mir-9-5,dre-mir-9-5
mef2cb,mef2cb
mblac2,mblac2
polr3g,polr3g
lysmd3,lysmd3
adgrv1,adgrv1
arrdc3a,arrdc3a
si:dkey-172m14.2,sidkey172m14.2
si:dkey-172m14.1,sidkey172m14.1
CR751602.1,CR751602.1
nr2f1a,nr2f1a
CR751602.2,CR751602.2
fam172a,fam172a
si:ch73-280o22.2,sich73280o22.2
slf1,slf1
mctp1a,mctp1a
zgc:194908,zgc194908
fam81b,fam81b
ttc37,ttc37
nol6,nol6
arsk,arsk
cert1a,cert1a
hmgcra,hmgcra
ankrd31,ankrd31
gcnt4a,gcnt4a
fam169aa,fam169aa
zgc:194398,zgc194398
pomt1,pomt1
ccdc180,ccdc180
card9,card9
snapc4,snapc4
entr1,entr1
ubac1,ubac1
msh3,msh3
rasgrf2b,rasgrf2b
CR388055.1,CR388055.1
ckmt2b,ckmt2b
otpb,otpb
lhfpl2b,lhfpl2b
homer1b,homer1b
tent2,tent2
cmya5,cmya5
mtx3,mtx3
thbs4a,thbs4a
serinc5,serinc5
cdk7,cdk7
AL935198.2,AL935198.2
setbp1,setbp1
AL935198.1,AL935198.1
slc14a2,slc14a2
lnpep,lnpep
erap2,erap2
rgmb,rgmb
BX957336.2,BX957336.2
MYORG,MYORG
mamdc2a,mamdc2a
ptar1,ptar1
apba1a,apba1a
fam189a2,fam189a2
zgc:158260,zgc158260
scarb2a,scarb2a
PPEF2,PPEF2
CU896641.1,CU896641.1
zfpl1,zfpl1
mrps30,mrps30
hint2,hint2
taf6,taf6
BX323994.2,BX323994.2
CR847545.1,CR847545.1
sat2b,sat2b
naa38,naa38
