orig_gene,proc_gene
CU927934.3,CU927934.3
CU928013.1,CU928013.1
CU928117.1,CU928117.1
CU928129.1,CU928129.1
CU929037.1,CU929037.1
CU929070.1,CU929070.1
CU929143.1,CU929143.1
CU929145.2,CU929145.2
CU929160.1,CU929160.1
CU929178.1,CU929178.1
CU929230.1,CU929230.1
CU929259.1,CU929259.1
CU929294.1,CU929294.1
CU929312.1,CU929312.1
CU929391.1,CU929391.1
CU929402.1,CU929402.1
CU929418.1,CU929418.1
CU929444.1,CU929444.1
CU929451.1,CU929451.1
CU929451.2,CU929451.2
CU972512.1,CU972512.1
CU984600.1,CU984600.1
CU984600.2,CU984600.2
CYP27A1,CYP27A1
CYP2C9,CYP2C9
CYTH2,CYTH2
CZQB01095947.1,CZQB01095947.1
CZQB01141835.2,CZQB01141835.2
DGKD,DGKD
DHX35,DHX35
DISP3,DISP3
DMWD,DMWD
DNAJA4,DNAJA4
DOCK9,DOCK9
DST,DST
DTX4,DTX4
DUT,DUT
DYRK3,DYRK3
E2F2,E2F2
ECE2,ECE2
ECPAS,ECPAS
EIF1B,EIF1B
EML5,EML5
EPB41L2,EPB41L2
ERC1,ERC1
F2RL3,F2RL3
FADS6,FADS6
FAM109B,FAM109B
FAM124A,FAM124A
FAM72B,FAM72B
FAM83G,FAM83G
FAT4,FAT4
FBXL19,FBXL19
FBXO46,FBXO46
FBXO48,FBXO48
FIBCD1,FIBCD1
FIG4,FIG4
FITM1,FITM1
FNDC10,FNDC10
FO082877.1,FO082877.1
FO203432.1,FO203432.1
FO681357.1,FO681357.1
FO681390.1,FO681390.1
FO704661.1,FO704661.1
FO704721.1,FO704721.1
FO704736.1,FO704736.1
FO704741.1,FO704741.1
FO704745.1,FO704745.1
FO704750.1,FO704750.1
FO704755.1,FO704755.1
FO704772.1,FO704772.1
FO704779.1,FO704779.1
FO704786.1,FO704786.1
FO704871.1,FO704871.1
FO704915.1,FO704915.1
FO744833.2,FO744833.2
FO818711.1,FO818711.1
FO834799.1,FO834799.1
FO834800.1,FO834800.1
FO834803.1,FO834803.1
FO834814.1,FO834814.1
FO834831.1,FO834831.1
FO834840.1,FO834840.1
FO904885.3,FO904885.3
FO904943.1,FO904943.1
FO904980.1,FO904980.1
FO905040.1,FO905040.1
FP015850.1,FP015850.1
FP015862.2,FP015862.2
FP015919.1,FP015919.1
FP015972.1,FP015972.1
FP017161.1,FP017161.1
FP017215.1,FP017215.1
FP017217.1,FP017217.1
FP017274.1,FP017274.1
FP017295.1,FP017295.1
FP074874.1,FP074874.1
FP074874.2,FP074874.2
FP074874.4,FP074874.4
FP074902.2,FP074902.2
FP085398.1,FP085398.1
FP085400.1,FP085400.1
FP085414.1,FP085414.1
FP101861.1,FP101861.1
FP101882.1,FP101882.1
FP101887.1,FP101887.1
FP101914.1,FP101914.1
FP102018.1,FP102018.1
FP102120.1,FP102120.1
FP102171.1,FP102171.1
FP102192.1,FP102192.1
FP102192.2,FP102192.2
FP102783.1,FP102783.1
FP236812.1,FP236812.1
FP236812.2,FP236812.2
FP236812.3,FP236812.3
FP236812.4,FP236812.4
FP243383.1,FP243383.1
FP245458.1,FP245458.1
FP245462.1,FP245462.1
FP325123.1,FP325123.1
FP325123.2,FP325123.2
FP325130.1,FP325130.1
FP326649.1,FP326649.1
FP340257.1,FP340257.1
FP565451.1,FP565451.1
FP885542.2,FP885542.2
FQ311908.1,FQ311908.1
FQ311928.1,FQ311928.1
FQ311955.1,FQ311955.1
FQ312024.1,FQ312024.1
FQ323119.1,FQ323119.1
FQ323156.1,FQ323156.1
FQ377896.1,FQ377896.1
FQ377903.1,FQ377903.1
FQ377903.3,FQ377903.3
FQ790208.1,FQ790208.1
FQ976913.1,FQ976913.1
FQ976914.1,FQ976914.1
FRMD4A,FRMD4A
FRMD5,FRMD5
GALNTL6,GALNTL6
GDPGP1,GDPGP1
GHITM,GHITM
GID4,GID4
GK3P,GK3P
GMEB2,GMEB2
GNAZ,GNAZ
GPR89A,GPR89A
GRB14,GRB14
GSTZ1,GSTZ1
GTPBP8,GTPBP8
HACD4,HACD4
HADHB,HADHB
HECTD4,HECTD4
HHEX,HHEX
HIST1H4B,HIST1H4B
HIST1H4I,HIST1H4I
HIST1H4J,HIST1H4J
HIST2H3C,HIST2H3C
HOOK3,HOOK3
HUS1,HUS1
IGLON5,IGLON5
IKZF2,IKZF2
IKZF4,IKZF4
INAVA,INAVA
IRAK4,IRAK4
ITGB1BP2,ITGB1BP2
IZUMO1R,IZUMO1R
KCNIP4,KCNIP4
KCNN2,KCNN2
KCTD15,KCTD15
KHDRBS3,KHDRBS3
KIAA0895L,KIAA0895L
KIF2A,KIF2A
KLHL12,KLHL12
KLHL28,KLHL28
LAMP1,LAMP1
LEPROTL1,LEPROTL1
LIN28A,LIN28A
LO016987.2,LO016987.2
LO017711.1,LO017711.1
LO017739.1,LO017739.1
LO017771.1,LO017771.1
LO017784.1,LO017784.1
LO017790.1,LO017790.1
LO017798.1,LO017798.1
LO017852.1,LO017852.1
LO017877.2,LO017877.2
LO017901.1,LO017901.1
LO017917.1,LO017917.1
LO017951.1,LO017951.1
LO017965.1,LO017965.1
LO018013.1,LO018013.1
LO018021.1,LO018021.1
LO018029.1,LO018029.1
LO018124.1,LO018124.1
LO018128.1,LO018128.1
LO018148.1,LO018148.1
LO018154.1,LO018154.1
LO018176.1,LO018176.1
LO018188.1,LO018188.1
LO018197.1,LO018197.1
LO018336.1,LO018336.1
LO018474.1,LO018474.1
LO018541.1,LO018541.1
LO018557.1,LO018557.1
LRFN3,LRFN3
LRRC52,LRRC52
LRRC56,LRRC56
LRRC69,LRRC69
LRRC75A,LRRC75A
LRRC8E,LRRC8E
LSAMP,LSAMP
LTN1,LTN1
LUC7L2,LUC7L2
LYRM4,LYRM4
MAD2L2,MAD2L2
MANEAL,MANEAL
MARK4,MARK4
MDFI,MDFI
MDFIC,MDFIC
MED8,MED8
MED9,MED9
MEPCE,MEPCE
METTL18,METTL18
MEX3A,MEX3A
MGC174155,MGC174155
MIB2,MIB2
MPRIP,MPRIP
MSANTD2,MSANTD2
MTERF1,MTERF1
MYADM,MYADM
MYO1D,MYO1D
MYO9B,MYO9B
MYRFL,MYRFL
MZT1,MZT1
NCKAP1L,NCKAP1L
NC-002333.1,NC-002333.1
NC-002333.10,NC-002333.10
NC-002333.12,NC-002333.12
NC-002333.14,NC-002333.14
NC-002333.15,NC-002333.15
NC-002333.16,NC-002333.16
NC-002333.17,NC-002333.17
NC-002333.18,NC-002333.18
NC-002333.2,NC-002333.2
NC-002333.20,NC-002333.20
NC-002333.22,NC-002333.22
NC-002333.23,NC-002333.23
NC-002333.24,NC-002333.24
NC-002333.4,NC-002333.4
NC-002333.5,NC-002333.5
NC-002333.6,NC-002333.6
NC-002333.7,NC-002333.7
NC-002333.8,NC-002333.8
NC-002333.9,NC-002333.9
NDUFA13,NDUFA13
NDUFAF8,NDUFAF8
NDUFB1,NDUFB1
NDUFC1,NDUFC1
NKAPD1,NKAPD1
NPAS3,NPAS3
NPNT,NPNT
NSUN3,NSUN3
NUP85,NUP85
OSBPL8,OSBPL8
OSCP1,OSCP1
OTOP1,OTOP1
PAQR9,PAQR9
PAXBP1,PAXBP1
PCP4L1,PCP4L1
PDCL3,PDCL3
PDE3B,PDE3B
PDPR,PDPR
PEPD,PEPD
PHF21B,PHF21B
PITPNM2,PITPNM2
PLA1A,PLA1A
PPP1CC,PPP1CC
PPP2CA,PPP2CA
PRDM15,PRDM15
PRDM16,PRDM16
PRKAR2B,PRKAR2B
PRRC2B,PRRC2B
PSMD2,PSMD2
PTGR1,PTGR1
PXMP4,PXMP4
PYURF,PYURF
R3HDM2,R3HDM2
RAB21,RAB21
RAC1,RAC1
RANBP2,RANBP2
RARRES3,RARRES3
RASSF10,RASSF10
RASSF5,RASSF5
RBMS1,RBMS1
RETSAT,RETSAT
RF00099,RF00099
RF00213,RF00213
RF00231,RF00231
RF00274,RF00274
RF00407,RF00407
RF00412,RF00412
RF00413,RF00413
RF00430,RF00430
RF00443,RF00443
RF00494,RF00494
RF00608,RF00608
RF01190,RF01190
RF01234,RF01234
RF01268,RF01268
RF01277,RF01277
RHO,RHO
RHOBTB3,RHOBTB3
RIC1,RIC1
RNF157,RNF157
RNF219,RNF219
RPL41,RPL41
RSL24D1,RSL24D1
RYR2,RYR2
SAMD8,SAMD8
SCYL2,SCYL2
SEC14L1,SEC14L1
SEMA4D,SEMA4D
SEMA4F,SEMA4F
SEPT4,SEPT4
SERP1,SERP1
SFMBT1,SFMBT1
SH3TC1,SH3TC1
SHC3,SHC3
SHKBP1,SHKBP1
SLC39A11,SLC39A11
SLC9B2,SLC9B2
SMARCA4,SMARCA4
SMIM10,SMIM10
SMIM30,SMIM30
SMIM36,SMIM36
SNTA1,SNTA1
SPDEF,SPDEF
SYNPR,SYNPR
TAGAP,TAGAP
TATDN3,TATDN3
TBC1D8B,TBC1D8B
TCF4,TCF4
TCIM,TCIM
TENM2,TENM2
TENM3,TENM3
THEM6,THEM6
TIMM21,TIMM21
TIMM22,TIMM22
TMEM102,TMEM102
TMEM14A,TMEM14A
TMEM164,TMEM164
TMEM19,TMEM19
TMEM208,TMEM208
TMEM216,TMEM216
TMEM235,TMEM235
TMEM8B,TMEM8B
TOM1L2,TOM1L2
TST,TST
TSTA3,TSTA3
TTC28,TTC28
TTC9,TTC9
TWF1,TWF1
UBE2M,UBE2M
UBLCP1,UBLCP1
USP34,USP34
VSTM5,VSTM5
VWDE,VWDE
WDR1,WDR1
WDR7,WDR7
WDR70,WDR70
XKR4,XKR4
XPO5,XPO5
XRCC2,XRCC2
ZBTB26,ZBTB26
ZNF335,ZNF335
ZNF423,ZNF423
ZNF462,ZNF462
ZNF512B,ZNF512B
ZXDC,ZXDC
a1cf,a1cf
aaas,aaas
aadat,aadat
aagab,aagab
aak1a,aak1a
aak1b,aak1b
aamdc,aamdc
aamp,aamp
aanat1,aanat1
aar2,aar2
aars,aars
aars2,aars2
aarsd1,aarsd1
aasdhppt,aasdhppt
aass,aass
aatf,aatf
aatka,aatka
aatkb,aatkb
abat,abat
abca12,abca12
abca1a,abca1a
abca1b,abca1b
abca2,abca2
abca3b,abca3b
abca4a,abca4a
abca4b,abca4b
abca5,abca5
abcb10,abcb10
abcb4,abcb4
abcb5,abcb5
abcb7,abcb7
abcb8,abcb8
abcb9,abcb9
abcc1,abcc1
abcc10,abcc10
abcc13,abcc13
abcc2,abcc2
abcc3,abcc3
abcc4,abcc4
abcc5,abcc5
abcc6a,abcc6a
abcd2,abcd2
abcd3a,abcd3a
abcd3b,abcd3b
abcd4,abcd4
abce1,abce1
abcf1,abcf1
abcf2a,abcf2a
abcg2a,abcg2a
abcg2c,abcg2c
abcg2d,abcg2d
abhd10a,abhd10a
abhd12,abhd12
abhd13,abhd13
abhd14a,abhd14a
abhd14b,abhd14b
abhd15a,abhd15a
abhd16a,abhd16a
abhd17aa,abhd17aa
abhd17ab,abhd17ab
abhd17b,abhd17b
abhd17c,abhd17c
abhd18,abhd18
abhd2a,abhd2a
abhd3,abhd3
abhd4,abhd4
abhd5b,abhd5b
abhd6a,abhd6a
abhd8b,abhd8b
abi1a,abi1a
abi1b,abi1b
abi2a,abi2a
abi2b,abi2b
abi3a,abi3a
abi3b,abi3b
abi3bpb,abi3bpb
abl1,abl1
abl2,abl2
ablim1a,ablim1a
ablim1b,ablim1b
ablim3,ablim3
abraa,abraa
abracl,abracl
abraxas2a,abraxas2a
abraxas2b,abraxas2b
abt1,abt1
abtb1,abtb1
abtb2a,abtb2a
abtb2b,abtb2b
acaa1,acaa1
acaa2,acaa2
acaca,acaca
acacb,acacb
acad11,acad11
acad8,acad8
acad9,acad9
acadl,acadl
acadm,acadm
acads,acads
acadsb,acadsb
acadvl,acadvl
acap1,acap1
acap2,acap2
acap3a,acap3a
acap3b,acap3b
acat1,acat1
acat2,acat2
acbd3,acbd3
acbd4,acbd4
acbd5a,acbd5a
acbd6,acbd6
acbd7,acbd7
accs,accs
acd,acd
ace,ace
acer1,acer1
ache,ache
acin1a,acin1a
acin1b,acin1b
ackr3a,ackr3a
ackr3b,ackr3b
ackr4b,ackr4b
aclya,aclya
acmsd,acmsd
aco1,aco1
aco2,aco2
acod1,acod1
acot11a,acot11a
acot13,acot13
acot14,acot14
acot15,acot15
acot16,acot16
acot18,acot18
acot20,acot20
acot7,acot7
acot8,acot8
acot9.1,acot9.1
acot9.2,acot9.2
acox1,acox1
acp1,acp1
acp2,acp2
acp5a,acp5a
acp6,acp6
acsbg2,acsbg2
acsf2,acsf2
acsl1a,acsl1a
acsl1b,acsl1b
acsl2,acsl2
acsl3a,acsl3a
acsl3b,acsl3b
acsl4a,acsl4a
acsl5,acsl5
acsm3,acsm3
acss1,acss1
acss2,acss2
acss3,acss3
acta1a,acta1a
acta1b,acta1b
acta2,acta2
actb1,actb1
actb2,actb2
actc1a,actc1a
actc1b,actc1b
actc1c,actc1c
actl6a,actl6a
actn1,actn1
actn2b,actn2b
actn3a,actn3a
actn3b,actn3b
actn4,actn4
actr1,actr1
actr10,actr10
actr2a,actr2a
actr2b,actr2b
actr3,actr3
actr3b,actr3b
actr5,actr5
actr6,actr6
actr8,actr8
acvr1ba,acvr1ba
acvr1bb,acvr1bb
acvr1l,acvr1l
acvr2aa,acvr2aa
acvr2ba,acvr2ba
acvr2bb,acvr2bb
acvrl1,acvrl1
acy1,acy1
acy3.1,acy3.1
acy3.2,acy3.2
acyp1,acyp1
ada,ada
ada2a,ada2a
ada2b,ada2b
adal,adal
adam10a,adam10a
adam10b,adam10b
adam15,adam15
adam17a,adam17a
adam17b,adam17b
adam19a,adam19a
adam19b,adam19b
adam22,adam22
adam23a,adam23a
adam28,adam28
adam8a,adam8a
adam9,adam9
adamts10,adamts10
adamts12,adamts12
adamts15a,adamts15a
adamts18,adamts18
adamts2,adamts2
adamts3,adamts3
adamts6,adamts6
adamts9,adamts9
adamtsl2,adamtsl2
adamtsl5,adamtsl5
adamtsl7,adamtsl7
adap2,adap2
adar,adar
adarb1a,adarb1a
adat1,adat1
adat2,adat2
adat3,adat3
adck1,adck1
adck2,adck2
adck5,adck5
adcy1b,adcy1b
adcy2b,adcy2b
adcy5,adcy5
adcy6a,adcy6a
adcy6b,adcy6b
adcy7,adcy7
adcy8,adcy8
adcyap1b,adcyap1b
add1,add1
add2,add2
add3a,add3a
add3b,add3b
adgb,adgb
adgra2,adgra2
adgra3,adgra3
adgrb1a,adgrb1a
adgrb3,adgrb3
adgre10,adgre10
adgre5b.3,adgre5b.3
adgrf3b,adgrf3b
adgrf6,adgrf6
adgrf8,adgrf8
adgrg1,adgrg1
adgrg2a,adgrg2a
adgrg3,adgrg3
adgrg4b,adgrg4b
adgrg6,adgrg6
adgrl2a,adgrl2a
adgrl2b.1,adgrl2b.1
adgrl3.1,adgrl3.1
adgrl4,adgrl4
adgrv1,adgrv1
adh5,adh5
adh8b,adh8b
adhfe1,adhfe1
adi1,adi1
adipor1a,adipor1a
adipor1b,adipor1b
adipor2,adipor2
adka,adka
adma,adma
admb,admb
adnp2a,adnp2a
adnp2b,adnp2b
adnpa,adnpa
adnpb,adnpb
adoa,adoa
adob,adob
adora2aa,adora2aa
adpgk,adpgk
adpgk2,adpgk2
adprh,adprh
adprhl1,adprhl1
adprhl2,adprhl2
adprm,adprm
adra1d,adra1d
adra2da,adra2da
adrb2a,adrb2a
adrb2b,adrb2b
adrb3a,adrb3a
adrm1,adrm1
adsl,adsl
adssl,adssl
adssl1,adssl1
aebp1,aebp1
aebp2,aebp2
aep1,aep1
aes,aes
afap1,afap1
afap1l1a,afap1l1a
afap1l1b,afap1l1b
afap1l2,afap1l2
afdna,afdna
aff2,aff2
aff3,aff3
aff4,aff4
afg1la,afg1la
afg1lb,afg1lb
afg3l2,afg3l2
afmid,afmid
afp4,afp4
aga,aga
agap1,agap1
agap2,agap2
agbl2,agbl2
agbl5,agbl5
agfg1a,agfg1a
agfg1b,agfg1b
aggf1,aggf1
agk,agk
agla,agla
agmat,agmat
agmo,agmo
ago1,ago1
ago3a,ago3a
ago3b,ago3b
ago4,ago4
agpat2,agpat2
agpat3,agpat3
agpat4,agpat4
agpat5,agpat5
agpat9l,agpat9l
agps,agps
agr1,agr1
agr2,agr2
agrn,agrn
agrp,agrp
agtr2,agtr2
agtrap,agtrap
agxt2,agxt2
agxta,agxta
ahctf1,ahctf1
ahcy,ahcy
ahcyl1,ahcyl1
ahcyl2,ahcyl2
ahdc1,ahdc1
ahi1,ahi1
ahnak,ahnak
ahr2,ahr2
ahsa1a,ahsa1a
ahsa1b,ahsa1b
aida,aida
aif1l,aif1l
aifm1,aifm1
aifm2,aifm2
aifm4,aifm4
aim1a,aim1a
aim1b,aim1b
aimp1,aimp1
aimp2,aimp2
aip,aip
ajuba,ajuba
ak1,ak1
ak2,ak2
ak3,ak3
ak4,ak4
ak5,ak5
ak5l,ak5l
ak7a,ak7a
ak7b,ak7b
ak8,ak8
ak9,ak9
akap10,akap10
akap11,akap11
akap12b,akap12b
akap17a,akap17a
akap1b,akap1b
akap6,akap6
akap8l,akap8l
akap9,akap9
akip1,akip1
akirin1,akirin1
akirin2,akirin2
akna,akna
akr1a1b,akr1a1b
akr1b1,akr1b1
akr7a3,akr7a3
akt1s1,akt1s1
akt2,akt2
akt2l,akt2l
akt3a,akt3a
akt3b,akt3b
aktip,aktip
alad,alad
alas1,alas1
alas2,alas2
alcama,alcama
alcamb,alcamb
aldh16a1,aldh16a1
aldh18a1,aldh18a1
aldh1a2,aldh1a2
aldh1a3,aldh1a3
aldh1l1,aldh1l1
aldh1l2,aldh1l2
aldh2.1,aldh2.1
aldh2.2,aldh2.2
aldh3a1,aldh3a1
aldh3a2a,aldh3a2a
aldh3a2b,aldh3a2b
aldh3b1,aldh3b1
aldh4a1,aldh4a1
aldh6a1,aldh6a1
aldh7a1,aldh7a1
aldh8a1,aldh8a1
aldh9a1a.1,aldh9a1a.1
aldh9a1a.2,aldh9a1a.2
aldh9a1b,aldh9a1b
aldoaa,aldoaa
aldoab,aldoab
aldob,aldob
aldocb,aldocb
alg1,alg1
alg10,alg10
alg11,alg11
alg12,alg12
alg13,alg13
alg14,alg14
alg2,alg2
alg3,alg3
alg6,alg6
alg8,alg8
alg9,alg9
alkal2b,alkal2b
alkbh1,alkbh1
alkbh2,alkbh2
alkbh3,alkbh3
alkbh4,alkbh4
alkbh5,alkbh5
alkbh6,alkbh6
alkbh7,alkbh7
alkbh8,alkbh8
allc,allc
alms1,alms1
alox12,alox12
alox5a,alox5a
alox5ap,alox5ap
alox5b.3,alox5b.3
alpi.1,alpi.1
alpk2,alpk2
alpk3a,alpk3a
alpk3b,alpk3b
alpl,alpl
als2a,als2a
als2b,als2b
alx1,alx1
alx4a,alx4a
alx4b,alx4b
alyref,alyref
amacr,amacr
ambp,ambp
ambra1a,ambra1a
ambra1b,ambra1b
amd1,amd1
amdhd2,amdhd2
amer1,amer1
amer2,amer2
amfra,amfra
amh,amh
ammecr1,ammecr1
amn1,amn1
amot,amot
amotl2a,amotl2a
amotl2b,amotl2b
ampd2b,ampd2b
ampd3b,ampd3b
amph,amph
amt,amt
anapc1,anapc1
anapc10,anapc10
anapc11,anapc11
anapc13,anapc13
anapc15,anapc15
anapc16,anapc16
anapc2,anapc2
anapc4,anapc4
anapc5,anapc5
anapc7,anapc7
and1,and1
and2,and2
and3,and3
angel1,angel1
angel2,angel2
angpt1,angpt1
angptl1a,angptl1a
angptl1b,angptl1b
angptl2a,angptl2a
angptl2b,angptl2b
angptl3,angptl3
angptl4,angptl4
angptl5,angptl5
angptl6,angptl6
angptl7,angptl7
ank1a,ank1a
ank1b,ank1b
ank2a,ank2a
ank2b,ank2b
ankdd1a,ankdd1a
ankef1a,ankef1a
ankfy1,ankfy1
ankha,ankha
ankhb,ankhb
ankhd1,ankhd1
ankib1a,ankib1a
ankib1b,ankib1b
ankk1,ankk1
ankle2,ankle2
ankmy1,ankmy1
ankmy2a,ankmy2a
ankra2,ankra2
ankrd10a,ankrd10a
ankrd10b,ankrd10b
ankrd11,ankrd11
ankrd12,ankrd12
ankrd13a,ankrd13a
ankrd13b,ankrd13b
ankrd13c,ankrd13c
ankrd13d,ankrd13d
ankrd16,ankrd16
ankrd1a,ankrd1a
ankrd22,ankrd22
ankrd24,ankrd24
ankrd28b,ankrd28b
ankrd29,ankrd29
ankrd39,ankrd39
ankrd40,ankrd40
ankrd45,ankrd45
ankrd46a,ankrd46a
ankrd46b,ankrd46b
ankrd49,ankrd49
ankrd54,ankrd54
ankrd6b,ankrd6b
anks1b,anks1b
anks3,anks3
ankzf1,ankzf1
anln,anln
ano10a,ano10a
ano10b,ano10b
ano11,ano11
ano2,ano2
ano5b,ano5b
ano8b,ano8b
ano9a,ano9a
ano9b,ano9b
anos1a,anos1a
anos1b,anos1b
anp32a,anp32a
anp32b,anp32b
anp32e,anp32e
antxr1c,antxr1c
antxr1d,antxr1d
antxr2a,antxr2a
anxa11a,anxa11a
anxa11b,anxa11b
anxa13,anxa13
anxa13l,anxa13l
anxa1a,anxa1a
anxa1b,anxa1b
anxa1c,anxa1c
anxa2a,anxa2a
anxa3a,anxa3a
anxa3b,anxa3b
anxa4,anxa4
anxa5b,anxa5b
anxa6,anxa6
aoc2,aoc2
aox5,aox5
ap1ar,ap1ar
ap1b1,ap1b1
ap1g1,ap1g1
ap1g2,ap1g2
ap1m1,ap1m1
ap1m2,ap1m2
ap1s1,ap1s1
ap1s2,ap1s2
ap1s3b,ap1s3b
ap2a1,ap2a1
ap2b1,ap2b1
ap2m1b,ap2m1b
ap2s1,ap2s1
ap3d1,ap3d1
ap3m1,ap3m1
ap3m2,ap3m2
ap3s2,ap3s2
ap4b1,ap4b1
ap4e1,ap4e1
ap4m1,ap4m1
ap4s1,ap4s1
ap5b1,ap5b1
ap5m1,ap5m1
ap5s1,ap5s1
ap5z1,ap5z1
apaf1,apaf1
apba1a,apba1a
apba1b,apba1b
apba2a,apba2a
apba2b,apba2b
apbb1,apbb1
apbb1ip,apbb1ip
apbb2b,apbb2b
apc,apc
apcdd1l,apcdd1l
apeh,apeh
apela,apela
apex1,apex1
apex2,apex2
aph1b,aph1b
api5,api5
apip,apip
apln,apln
aplnr2,aplnr2
aplnra,aplnra
aplnrb,aplnrb
aplp1,aplp1
aplp2,aplp2
apmap,apmap
apoa1a,apoa1a
apoa1b,apoa1b
apoa2,apoa2
apoa4a,apoa4a
apoa4b.1,apoa4b.1
apobb.1,apobb.1
apobec2a,apobec2a
apoc1,apoc1
apoc2,apoc2
apoda.1,apoda.1
apodb,apodb
apoeb,apoeb
apof,apof
apol1,apol1
apooa,apooa
apoob,apoob
apool,apool
apopt1,apopt1
appa,appa
appb,appb
appbp2,appbp2
appl1,appl1
appl2,appl2
aprt,aprt
aptx,aptx
aqp11,aqp11
aqp12,aqp12
aqp1a.1,aqp1a.1
aqp3a,aqp3a
aqp7,aqp7
aqp8a.1,aqp8a.1
aqp8b,aqp8b
aqr,aqr
ar,ar
araf,araf
arap3,arap3
arcn1a,arcn1a
arcn1b,arcn1b
areg,areg
arf1,arf1
arf2a,arf2a
arf4a,arf4a
arf4b,arf4b
arf5,arf5
arf6a,arf6a
arf6b,arf6b
arfgap2,arfgap2
arfgap3,arfgap3
arfgef1,arfgef1
arfgef2,arfgef2
arfip1,arfip1
arfip2a,arfip2a
arfrp1,arfrp1
arg2,arg2
arglu1a,arglu1a
arglu1b,arglu1b
arhgap1,arhgap1
arhgap10,arhgap10
arhgap11a,arhgap11a
arhgap12a,arhgap12a
arhgap12b,arhgap12b
arhgap15,arhgap15
arhgap17a,arhgap17a
arhgap17b,arhgap17b
arhgap19,arhgap19
arhgap21a,arhgap21a
arhgap21b,arhgap21b
arhgap22,arhgap22
arhgap23a,arhgap23a
arhgap24,arhgap24
arhgap25,arhgap25
arhgap27,arhgap27
arhgap27l,arhgap27l
arhgap29a,arhgap29a
arhgap29b,arhgap29b
arhgap32a,arhgap32a
arhgap32b,arhgap32b
arhgap33,arhgap33
arhgap35a,arhgap35a
arhgap35b,arhgap35b
arhgap36,arhgap36
arhgap39,arhgap39
arhgap42a,arhgap42a
arhgap4a,arhgap4a
arhgap4b,arhgap4b
arhgap5,arhgap5
arhgdia,arhgdia
arhgdig,arhgdig
arhgef10la,arhgef10la
arhgef10lb,arhgef10lb
arhgef11,arhgef11
arhgef12a,arhgef12a
arhgef12b,arhgef12b
arhgef16,arhgef16
arhgef18a,arhgef18a
arhgef18b,arhgef18b
arhgef19,arhgef19
arhgef1a,arhgef1a
arhgef1b,arhgef1b
arhgef2,arhgef2
arhgef25b,arhgef25b
arhgef28,arhgef28
arhgef33,arhgef33
arhgef37,arhgef37
arhgef38,arhgef38
arhgef39,arhgef39
arhgef3l,arhgef3l
arhgef4,arhgef4
arhgef40,arhgef40
arhgef6,arhgef6
arhgef7a,arhgef7a
arhgef7b,arhgef7b
arhgef9b,arhgef9b
arid1aa,arid1aa
arid1ab,arid1ab
arid1b,arid1b
arid2,arid2
arid3a,arid3a
arid3b,arid3b
arid3c,arid3c
arid4a,arid4a
arid5a,arid5a
arid5b,arid5b
arih1,arih1
arih1l,arih1l
arih2,arih2
arl1,arl1
arl11,arl11
arl13a,arl13a
arl13b,arl13b
arl14ep,arl14ep
arl15a,arl15a
arl16,arl16
arl2,arl2
arl2bp,arl2bp
arl3,arl3
arl3l1,arl3l1
arl3l2,arl3l2
arl4aa,arl4aa
arl4ab,arl4ab
arl4ca,arl4ca
arl4cb,arl4cb
arl4d,arl4d
arl5a,arl5a
arl5c,arl5c
arl6,arl6
arl6ip1,arl6ip1
arl6ip4,arl6ip4
arl6ip5a,arl6ip5a
arl6ip5b,arl6ip5b
arl6ip6,arl6ip6
arl8,arl8
arl8a,arl8a
arl8ba,arl8ba
arl8bb,arl8bb
arl9,arl9
armc1,armc1
armc10,armc10
armc1l,armc1l
armc2,armc2
armc3,armc3
armc4,armc4
armc5,armc5
armc7,armc7
armc8,armc8
armc9,armc9
armt1,armt1
arnt2,arnt2
arntl1a,arntl1a
arntl1b,arntl1b
arntl2,arntl2
arpc1a,arpc1a
arpc1b,arpc1b
arpc2,arpc2
arpc3,arpc3
arpc4,arpc4
arpc4l,arpc4l
arpc5a,arpc5a
arpc5b,arpc5b
arpc5la,arpc5la
arpc5lb,arpc5lb
arpin,arpin
arpp19a,arpp19a
arpp19b,arpp19b
arpp21,arpp21
arrb2a,arrb2a
arrb2b,arrb2b
arrdc1a,arrdc1a
arrdc2,arrdc2
arrdc3a,arrdc3a
arrdc3b,arrdc3b
arsg,arsg
arsia,arsia
arsj,arsj
arsk,arsk
artnb,artnb
arv1,arv1
arvcfb,arvcfb
arxa,arxa
arxb,arxb
as3mt,as3mt
asah1a,asah1a
asah1b,asah1b
asap1a,asap1a
asap1b,asap1b
asap2a,asap2a
asap2b,asap2b
asap3,asap3
asb11,asb11
asb12a,asb12a
asb12b,asb12b
asb13b,asb13b
asb16,asb16
asb2b,asb2b
asb3,asb3
asb4,asb4
asb5b,asb5b
asb6,asb6
asb7,asb7
asb8,asb8
ascc1,ascc1
ascc2,ascc2
ascc3,ascc3
ascl1a,ascl1a
asf1ba,asf1ba
asf1bb,asf1bb
ash1l,ash1l
ash2l,ash2l
asic1c,asic1c
asic2,asic2
asic4b,asic4b
asip2b,asip2b
asl,asl
asmt,asmt
asmt2,asmt2
asmtl,asmtl
asna1,asna1
asns,asns
asnsd1,asnsd1
aspg,aspg
asph,asph
asphd2,asphd2
aspm,aspm
aspn,aspn
aspscr1,aspscr1
asrgl1,asrgl1
astn1,astn1
asxl1,asxl1
atad1a,atad1a
atad1b,atad1b
atad2,atad2
atad2b,atad2b
atad5a,atad5a
