gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
FO704858.1	70.1271995644965	93.1704619107622	164.893299469257	38.9013955150699	86.293991738335	119.004306238541	118.780381285591	203.617408556024	144.86296061578	108.342231546423	77.9702795851007	100.206417938219	89.9234116996838	47.1951458392016
FO704871.1	334.298588060182	329.70414328794	331.316375421423	667.717159680028	1135.73025330168	923.596857712805	515.08739064253	2705.09620542474	4697.64343328743	7393.77642766148	6046.5064785463	5165.47817534919	8996.060496319	4982.59382716602
FO704909.1	197.091129418344	65.2786445735672	38.8141783047656	15.7655802127164	31.7010519852706	31.7948149398645	36.1300693034861	13.8190127932396	17.9968999269332	9.61475753396805	12.7971017315595	14.8981793098515	30.8261618964862	5.21301526143742
FO744833.2	54.8990010776681	92.9195782427057	53.5896482874832	35.4420127173075	57.6781890416775	54.5160355175963	79.8191929217662	85.5055464906836	55.4218589245315	94.8731323834439	97.0179929100065	116.165823433631	233.740795414481	38.166567492551
FO744838.1	2.14649503441311	4.43457503954947	3.9078347193745	1.50285542530809	0	0	0	0	0	0	0	0	0	0
FO744840.1	0	0	1.43299081918655	1.32432790358893	1.86879365210041	1.03848263060989	7.35772191249899	28.2424152070098	38.0421615031702	64.1325190453545	11.374866604078	4.43477628654353	33.8310196642149	10.0206051867052
FO744854.1	13.4052117598534	17.7196750236218	118.181706365178	403.815402051023	1744.0138318195	2228.70591231324	2146.69139085784	3264.6528584404	2046.1170823089	3009.44774149659	2235.06587134707	1984.53941946306	2482.89893743271	1377.16195007391
FO818711.1	7.09667482639477	5.55072940461157	82.3090020845847	37.3602397716111	4.25894378194208	4.07672577562641	4.20743113540084	3.09337045950227	7.48841575601079	22.5152612063506	20.4323824834324	86.3694794815737	45.1626274347692	13.5041476425414
FO818719.1	31.0832422930809	55.6699534639197	26.6245921079181	13.8271970972267	239.363188619339	156.803856249776	323.209352530535	1132.08629147083	1490.40916798657	2425.71500525072	1415.27061223472	1475.02507579371	1776.41669224262	1350.91683429826
FO818722.1	0	2.84769295558921	4.66381148293262	1.29718510831496	3.28366716748376	2.66525253068633	0	3.84365292009549	11.5546551687348	31.5016156335233	6.02917686734454	32.0938043295673	26.5503321299206	32.1410916244092
FO818743.1	0.668493883280968	6.76962549605882	0	0	3.73898912465132	7.36519796930337	5.01655851940835	38.3586174231458	22.6700968418938	39.9332992625528	57.0043404104602	128.967137509241	190.328249543349	18.9137667478453
FO834799.1	12.8517460944683	19.7638151983288	59.1851088468719	67.9249399747085	249.508957215999	339.023596037334	297.925428673669	387.550350875515	86.416508858772	73.3369585623077	69.4648020116266	79.2409942816917	132.041954241106	54.2525701118446
FO834799.2	54.5117148969832	65.7999393883068	113.774515037897	205.909754661394	761.785949676806	941.659117050999	1120.55993437944	1992.82491890678	1369.09655132746	1235.08489398245	944.902392650819	778.93118262725	797.596366235686	471.563155421689
FO834800.1	12.4769606040953	3.63022910888071	7.9225852528919	17.5755459545223	49.8364013770385	47.8172323849909	72.9191976666132	131.515968314481	111.795248474586	122.02787601688	129.099829395451	91.856228749838	178.969080460677	39.8165107726551
FO834814.1	0	7.31116247269492	3.97746990822191	3.12229386081744	1891.72360274152	1190.89506162532	1089.91410344031	1194.27949090127	736.182816569493	711.116524229585	372.71528189169	475.765552712681	720.64254787703	273.602036648072
FO834823.1	555.921052850767	1081.40606468658	3209.49259217304	2123.11007113357	2187.54347007909	3140.97019413279	2326.70241787737	2296.01288187478	878.392611423926	745.798070710471	616.224309283517	567.012425234402	653.698143623594	244.930013949436
FO834825.1	3006.36770581814	1601.26539285021	295.455295914425	97.6150027185375	154.889531066791	33.4729585601908	16.3312097848041	24.5004095187451	31.5972808585177	16.0468435162529	12.7898208247627	13.7690435608302	6.70565729434785	29.1295618864625
FO834825.2	682.596890356772	630.025963404309	61.4890684417774	14.1217631704901	2.77218282269977	16.0185537344808	4.8234435124972	6.27706614947062	0.861920358558869	0	0	5.95592614651578	0	0
FO834828.1	3.2180657492798	1.56546105553283	2.00708740358522	0	3.35278735737064	8.38221222142983	20.4182572368756	40.9494962046934	58.8579971301017	264.679285903173	387.780145440804	796.852851525639	1103.15065205556	253.900420863261
FO834831.1	1.75237728210071	4.87495479297899	7.93876042042388	10.248924590195	1064.10059008166	430.621704555953	333.697746096141	692.293935148904	273.180724973179	644.829787133056	190.944615870323	198.774557102734	403.001716915665	116.280103605644
FO834850.1	4.88262850850255	14.2363813259956	24.1356040457088	32.4628682261369	37.11435825227	58.5863694483262	35.2597047924274	61.4990823000573	40.4597086138833	71.8503384875498	39.4672112977591	42.7516827781605	83.7984604752946	28.7890807635594
FO834855.1	0	0	5.04337822246932	0.944376239493814	2.38573040825603	27.3406894411309	80.1402610005998	461.634366569252	921.165807658869	661.554086627701	903.98928883406	546.772031796307	821.642980814114	227.418690531077
FO834857.1	1890.18044906761	3138.65136395275	4017.19537962549	1596.4227748704	2116.79898529522	1811.66072432026	1627.70671960457	1433.93968620106	909.782645874341	802.601184188136	748.469471645442	518.540666817161	734.547918243654	301.977348302094
FO834866.1	3.48425362825536	0	0	9.18950585937227	19.4323770370065	40.6652828706378	37.9395823678398	151.373627553857	110.769246849078	135.626723854429	72.9101054444481	55.4985913623422	62.9215322609253	48.5969355313459
FO834888.1	2.74920077322891	2.11729832733432	4.7399158076708	4.7764603539254	6.27437219739547	3.10262076778518	7.62949104910213	9.56705107043283	5.23861827585743	17.4942017571456	14.0908783863186	32.1085907756293	37.426998336115	28.8709606775072
FO834903.1	0	6.08272506082725	5.80537114208948	1.82681768359518	22.0706434369605	8.48959678587833	1.08297853257729	65.8252901211431	16.8352293738123	12.9275001132053	18.9748904833101	25.8579394606424	151.948037235096	73.0072882668705
FO904870.1	4.17606193529841	7.49018659732579	2.53577795299277	55.891907617067	511.844021295976	970.323226358491	987.813497526644	1827.48174631246	1507.42529433039	2330.38224885984	1988.10435232838	2171.22264047937	2958.52943315772	1401.97271868104
FO904880.1	1.69412401238505	9.15626463759057	7.26575912331757	2.29147571035747	22.755388823339	70.8559586726054	202.83263716322	993.961776321859	422.298996083102	300.420809918163	227.511420440272	97.0196331827479	353.173205154674	16.3424898243508
FO904885.2	0	4.57553163669182	0	0	0	0	0	0	0	0	0	0	0	0
FO904885.3	2.85542100706559	8.28767579414554	10.025108835529	11.4585573147083	0	0	0	0	0	0	0	0	0	0
FO904898.1	3.49708686013161	0.689893066574681	0	1.67042512319385	1.46689732844161	21.8703823810583	12.2384895534861	15.4112212209827	3.31807933415648	9.42302440096314	1.10071546505228	2.18925170582923	0.750416755654219	0
FO904898.3	0	0.53118028258791	5.3653385851009	1.69836956521739	41.2780384394059	195.48877375236	177.04878104041	169.551525696916	64.0468700715707	89.7289343678715	24.483324255044	38.8162379975763	39.4344324257878	9.53818317515231
FO904898.4	0.391726731432153	4.68319404745966	3.23164712051741	17.1226830891956	43.1715947173926	32.8240178376484	61.2696478508025	74.3796900264619	15.374745403218	20.396082998783	71.138688157345	25.4344308007598	138.516871383701	1.58252888115208
FO904898.5	0	2.31797319844231	5.5444151283626	7.14467385840213	12.5192252950977	19.424417276227	38.841373785489	37.0798867715599	22.2663268183458	23.0440767656435	53.9802174309458	50.4054779782829	70.4262412335517	24.959738007734
FO904898.6	0	1.26823081800888	3.42523224191276	4.0797887612921	0	0	0	0	0	0	0	0	0	0
FO904901.1	0	0.845165652467884	2.13720880530028	0	1.04186324768048	9.69715093181035	80.8119050306807	292.642769214845	387.90277021188	1750.59814997655	1819.10579446911	4647.96173034062	6496.93181152708	2884.34820963044
FO904903.1	4.39142777113874	9.64805990689806	91.1718310886081	16.4967144954656	139.362527413796	1256.09053175168	1111.93590738307	1480.48307590716	702.420220796401	981.770318096619	993.031099879748	2520.81147384402	1848.71386987108	701.374982731421
FO904966.1	0	1.33176099662858	4.33200511328719	4.75059382422803	12.4646358892828	6.04200478743186	13.3969644500688	39.6963021077705	97.6458149296135	93.6913396409836	148.814398857499	653.22566933105	656.030706689203	127.32211087831
FO904966.2	0.590772139185916	2.67442021679697	7.92828238639625	1.45815106445028	8.41013331946026	44.2171413071406	95.2000294321175	54.6956758763961	58.0077111044022	74.464112491688	90.5229424042517	75.1241724128287	69.9035025547776	25.1147887182534
FO904970.1	4.21093527344796	2.67723823630693	13.6556248380329	12.8854673835964	48.2789027696872	95.0183700670221	61.3187224620297	210.664487522943	128.371286004387	247.093656401048	289.62266934993	391.261935374641	555.927115429873	152.3844362366
FO904980.1	37.0930491497705	64.8859847191327	173.725533260643	195.080310119762	1347.86005818764	1361.57658159689	577.932294408465	729.998093987144	397.678559417102	655.883192632232	267.028733079761	344.388092330398	355.072849751978	168.393988846633
FO904997.1	0.344542447629548	0	1.01450745662981	1.97563893847034	0.453083231389606	3.3752337821961	0.352323573970334	0	0	6.69344042838019	0	0	0.194295484572939	0
FO905027.1	0	1.69520257670792	1.91443936958655	2.89981090563908	17.1484925950617	30.3983924859177	51.5890136520234	48.2034110990426	25.8339634622373	42.5034838332161	47.1736302132546	99.4791296649497	118.906302538011	55.0571877355779
FO905040.1	257.250846607062	497.303045145309	2574.65451398512	2077.22014165569	522.053765347543	726.854848703916	1421.30276236337	1518.02223891003	1441.86852442477	659.633564604482	736.113767507468	378.5451997031	247.734615644297	161.891440267981
FO905052.1	0	3.72943446532765	22.4999474252771	41.1401206831651	192.338526502243	223.695257184837	189.156840690307	176.562444644664	120.800957825772	108.400766017677	116.153026565207	80.7629034650485	152.021442904474	42.8089418578623
FO907087.1	5.54337196966345	10.9584518697719	17.1748543041517	39.236493335146	45.4561426301272	9.09706067430535	8.53185941704945	15.023723874415	1.95802140061902	17.8295128907551	8.3383433334732	4.77855442685381	32.889699155029	1.35924969416882
FO907089.1	6.92090976491459	5.3654534756206	11.0064137649008	11.5208712621355	15.8306566143845	33.4903703762305	72.820519149385	84.2890763128242	176.165673064844	328.317917773497	205.082892604352	153.111930922679	275.983839826034	166.125632796711
FO907110.1	12.9002810713688	27.5003701914099	13.0550158381491	10.3297028760194	1.37457044673539	4.10866098802899	6.23981084065562	28.9482314007214	26.143775780211	61.3438601869152	110.934714302527	99.0806750696953	104.27011032878	63.8051096290668
FO907118.1	0.749625187406297	0.863930885529158	5.47088718112273	2.91120815138282	9.56095459723541	4.48888647810656	3.19905452866053	3.2986635305341	9.59481708670596	4.54452111164573	7.89892482474376	0.999064485475474	4.48523772836308	6.0627405821084
FO907124.1	1.85632077222944	1.59520753842023	4.06321039659055	2.57981834240233	10.8740363663493	28.2793635668015	26.7212446486359	51.113175135043	107.703174648833	49.2911468818577	61.7044488562873	25.9329183386276	79.217158151581	30.9782676800861
FOXN2	17.2547335604209	19.3254370629142	23.3749884044864	36.6719541757065	0	0	0	0	0	0	0	0	0	0
FP003590.1	0	0	3.67717776097772	3.13471376643666	24.0826968295198	45.0044978866236	55.8782545987896	100.455921434519	80.4678007201545	86.4643433610821	50.6901069774745	95.0191516411393	119.221822806704	76.1399599134896
FP003590.2	6.58355187006521	0	1.96266845461549	6.22601848945248	0	0	0	0	0	0	0	0	0	0
FP009765.1	15.845760910826	18.1297192515381	0.509865905266915	0	18.9268973820286	8.20432409752365	7.90517829500741	7.76088528514079	1.46255214546397	4.06637264595319	9.36872497843516	0.587951061317697	0.875091140655921	0.540015120423372
FP015808.1	1.52466752466752	2.79766991305986	13.6221365057091	18.3904223520282	24.7069856443508	30.3090549217554	49.3419281177937	33.8775119659736	65.4507983060671	47.5864777264439	34.5008262402971	15.0981950364754	55.9116406108951	12.7181837385404
FP015809.1	2.56413636723179	10.3823096142123	40.9770881302529	10.7657671460163	8.2016192266436	24.8223821503179	3.79464815235315	12.116632817818	8.80536865286273	20.0523725803348	23.3499495454845	8.05528225012956	21.1264018001321	15.3540586675576
FP015810.1	0	4.10509031198686	0	0.812215724496426	4.60690092808543	9.04505088078247	18.6954340248598	110.739520480852	56.7077931985034	32.8616129416143	36.1159979366129	23.116769048271	40.1522735689502	3.03490136570561
FP015823.1	0	0	1.68023339064105	8.79861239602701	16.5263010791453	16.4838036837553	30.0234937361593	20.2272334409597	17.94068829532	17.0396124492091	30.6730099739024	39.1015803713269	57.4811918786366	28.6129434342858
FP015860.1	6.60044047327197	2.18021972993163	0.787587619122627	4.26941041251828	11.0787419250865	2.69008097110898	2.03926057247813	1.54106950223455	18.6113674285419	10.7291396047157	0.309923758755346	0.479195785673334	0.224562664211448	0.873591333973967
FP015862.2	1.20962864400629	7.45196668787956	28.6241187862394	21.0815893057573	133.260893799256	65.385011345369	148.031816381682	274.642870962943	182.211871079911	227.726054789621	220.608309231149	349.015211474076	460.009911352458	223.884849737062
FP015862.3	0	1.33333333333333	2.71756426171383	4.28049729981724	1.66806869561253	1.27497758812049	1.1936022917164	8.68674217606987	0.948496632836953	7.39644970414201	1.88571219897424	0.932694734586256	2.14178624973228	0.169379562661969
FP015862.4	0	4.48083116382703	1.57028654767203	5.77553839667586	2.35563221769717	10.0443236223363	1.85750524147691	1.54119496117182	23.5423203737364	33.6446896991711	71.5913427706062	76.7745882227588	145.995666743729	22.2542728257953
FP015866.1	2.02226707069537	0	0	5.14181918873468	17.3430777785026	6.79607591409726	8.08937974076934	13.9320237385707	3.38849225180501	7.19733008426947	1.77924654982185	22.5725422066609	14.4364766385902	0
FP015866.2	0	0	1.09625082218812	2.55362614913177	2.10858525595723	0	0	0	0.315945783703516	0	0	0.565163332203007	4.95785820525533	0
FP016005.1	4.99135951353037	0	0.789390590464162	1.98255352894528	0.608531613217307	8.44052734399071	5.23882104223127	5.66867532606917	11.3235601372825	11.1275386176271	31.0485556077996	8.61688538479187	15.1301831365441	5.39665407447383
FP016012.1	342.036627276217	233.864361263019	88.7600259731675	90.6924124810887	47.7754482163864	12.6676938727394	11.5685165713937	48.4077681087596	12.3735892960462	0	4.43554078329825	4.52042256937414	8.20648633377883	1.8037518037518
FP016018.2	2.92112522027714	2.47834002153043	1.29132231404959	0.777907429015947	2.08808320332023	2.2769821354564	10.4805431530745	27.0111375040354	18.2202454703693	22.1224294162339	30.4887183633949	38.8277147094382	40.3687527377748	25.484126727161
FP016018.3	0	2.71625697971301	4.56972933647744	0	0	0	0	0	0	0	0	0	0	0
FP016018.4	0	0	0	2.72568175390739	0.949036727721363	0	0	0	0	0	0.367795799771967	0.963146328042901	6.85667629488918	0
FP016019.1	0	1.58328055731476	6.50247914486545	0	0.991080277502478	4.66421943657753	0.512190124974391	3.54370438533229	1.27828198900677	10.9269149872059	4.98759631152178	1.02891243955139	1.80245133381399	0
FP016056.1	0	0	7.14880175559003	11.964716780668	308.539109637491	597.60456580984	1290.62370315249	3896.5875527504	5705.36839863521	6014.48050472814	4410.40928255214	2929.88422157422	3889.02629750073	2348.14649369046
FP016106.1	4.08283630022569	13.3014996050609	86.1031138049495	52.0583966588299	291.162107005156	246.133605163215	158.737416428943	276.384262736454	47.0877857538336	134.788115756325	270.332630664545	99.545712052143	407.694726803378	28.8512618894617
FP016142.1	32.8597481688442	94.5169314781178	154.902285924137	61.1105879104548	768.736336123131	387.958059069177	371.052801288882	469.864449106799	379.369375698969	333.028351812648	326.162790306012	324.845675822839	380.928201785002	132.565257649711
FP016208.1	55.6468130199792	44.5210890781114	3.92651538606883	2.20507166482911	1.23931094311563	7.89823393868226	0	2.37812128418549	1.42106011084269	2.36325242660878	11.5042230815029	44.1549956373677	28.7858566099783	0
FP016213.1	3.97762505769944	15.5573045956938	30.657932013198	21.4720087384542	27.6010659439926	22.3867556789323	70.1591107397566	40.3030553807596	58.9580301510162	6.84425331192368	21.6868845725463	35.8969279182048	29.960428128439	14.7336532661752
FP016234.1	1.26678489992399	1.64449536715628	0	1.90056620911822	30.7281590733038	815.524448525167	948.191858272623	1538.48982948653	835.869726071562	1449.64377100413	2436.85796673865	3875.50040947493	4953.85025773001	1270.16930906199
FP016235.1	0.506816684405251	3.69912059503726	136.242340749294	178.794294728855	115.859680143927	577.932310039157	439.212368895692	945.954404173855	721.833013110437	445.389144854065	234.048105097813	161.938143941623	277.296311312282	539.785579209095
FP016239.1	0	0	2.1700216329397	0	18.9757280504852	16.2908496692778	25.5388056562663	25.3548952384017	41.9352198766658	63.1178768345188	24.0954560218486	32.8298176672594	24.1413105946835	14.4534287388231
FP016247.1	0	0	10.5428527280751	2.0178017385641	5.9609438934315	4.89663415784435	0	0.586579070858752	7.49461639284863	2.18687965553894	2.6754129268915	0.271237929912119	0.950389659760502	0
FP016247.2	0	2.94247462115639	10.8289917835393	4.4634443357341	18.7716182383479	21.6341734167836	11.0289760172528	6.32948552054959	2.42584692776116	94.3818610828225	204.046318680854	649.013699786586	1003.08685035714	182.055678510943
FP016248.1	0	4.25921772502601	7.64347440103483	10.1761364377112	292.330734318591	2400.46638640282	6517.28126052184	7890.08094951964	2186.37516906909	1575.58787763002	1039.48419771629	955.785313359837	1337.89680154531	424.048524583918
FP017161.1	0	2.42122804612857	5.93729646113809	16.9644057920725	124.613054470705	298.277338468172	779.802862512285	1247.14457972067	1558.18183309449	1635.33654048228	958.604779046322	914.663109655472	1284.10540127221	622.117107118473
FP017215.1	64.3032537172361	71.3901518553493	321.47436854566	322.190381736381	2657.86551947407	4211.9600159058	4455.36633266838	9098.53181096744	5726.11903649215	5632.78370033209	6585.5587473718	8991.05907166899	9957.06442482775	3379.12885327335
FP017274.1	0.871763577717723	0.684228532329798	1.48826166493394	13.9875017622318	390.251483294908	3150.99086497065	7553.07034277693	9084.51911960004	8096.52886785012	15063.4954094963	13247.5697783432	17668.3417764933	23450.8897638089	7191.34691994697
FP017279.1	0.821760210370614	0	2.93732753071821	0.832570144034635	0.998091579246312	1.78122858136743	0	0.901469395114036	0.304720114574763	2.60416666666667	0	1.25533517449159	0	0
FP017295.1	0.879971840901091	0	6.84798983290072	9.96126612707694	174.595348154441	201.128853651786	77.7961153245901	215.793871846589	81.095015501875	74.446927088913	52.713251950003	48.5332793502281	35.2813254317382	54.01351507014
FP067424.1	37.6942117695398	20.3532233569713	7.07119476408633	5.07145122961282	33.0271251264339	117.16942306364	169.847576624744	199.084945581969	154.271043573325	212.844927880568	211.965777438955	242.111185335925	288.898920263603	107.925609821494
FP067425.1	0	0	2.85653787373558	2.45639891918448	0	2.76673090346022	1.0136847440446	2.13903743315508	7.86163522012579	1.10668437361664	0.27520915896081	0	0	0
FP067440.1	0	1.6581217185608	3.35958173322502	4.04495745076107	1646.64028697393	1560.34994593935	1042.54597967046	1076.67592712712	780.721503241275	1001.17622013131	623.266488106695	692.880171065342	820.580897622423	374.947254361268
FP067442.1	0	1.33386688008537	1.29046702136738	0	18.8519457494463	26.9623638189285	36.0117326011392	107.19102938555	101.245582118985	75.5720808026006	35.9929583228443	20.4745526459197	76.2528729132631	32.2060168024832
FP074867.1	2.62412834941131	0.904895484571532	3.97804742218183	2.28885328450446	6.47247795822036	6.60784714277897	17.1065126247222	43.7515665618749	18.8827234569567	50.1832832621609	31.3764752130476	11.6695003267825	61.319510742109	33.9260691980941
FP074874.2	313.847331290299	612.93882198154	815.067633592188	132.971915428247	33.6129630685907	9.0626127526409	6.77916348413951	3.02417404143696	1.9188710733073	5.9397754776438	2.92815189111181	1.63197339560714	0	0
FP074874.3	278.201095106939	238.906319282085	289.58395814338	64.0914475738437	29.8977255131598	13.0092504821989	1.00011791807188	1.3565440456279	0	0.264774412200805	1.13007119448525	0.211153107117971	0.360217571413133	1.35080372821829
FP074902.2	93.0745010724244	632.03833904788	2864.77608143592	2949.99556061679	6814.91517140911	6074.06757118086	3938.89934452638	4280.87458843948	2631.48326274094	2912.6464382373	2685.47647021694	4045.96634172248	6143.44749670481	3642.65719063303
FP074902.6	2.50098719774024	6.43237834835939	2.68312315535283	0	1.52242633445641	0	0	4.4732134838842	0	0.974279033515199	1.50198089873417	3.98846211071961	0.342313353643926	0
FP085398.1	0	5.33578915359574	28.9735093583861	31.7574581666763	860.117284733611	1677.11810156752	1691.18287655001	1791.80455746193	1219.81893464158	1068.94105794561	1019.7286151028	1071.23455284443	1543.6465326933	549.52406150751
FP085399.2	0	0	2.38322211630124	0.634598299276558	42.9058604735939	46.2807563945595	13.8109245162892	6.06713290860766	0.80768920119538	8.12585498241764	7.98806798631003	18.4332303348743	41.4834442415436	104.104402686842
FP085399.4	0	3.03674460977832	3.99203860990649	5.14711300891083	0.737191301142647	2.16356555603635	0	10.133286893547	0.492683647829729	4.19322435696407	0	2.31646562631741	6.55760524145756	0.800192046091062
FP085400.1	20.9514454268011	65.7917277671969	280.750617120984	481.709482138324	138.668572801966	84.1974673766983	60.606558374436	94.5207452824122	35.8966365942825	64.7316110343013	42.1473877561014	75.1844015401973	79.0377597138041	78.8145557139525
FP085414.1	6.90914125402798	4.59452013474293	21.7182365876091	70.4887855765561	601.882366201646	3823.30828581812	8400.80379693867	16074.8767937049	8709.91131138424	9969.03196677253	6061.9336664189	4691.57541452005	8591.34755309272	5244.2080328487
FP085421.1	1.43595634692705	0	5.16454407288001	0	41.738158977277	61.1911450844316	169.502875122515	295.859476352313	116.018577249182	88.5661677299961	85.263474799681	114.481281799274	72.6067995101182	51.3739447011564
FP085432.1	1.15061557933494	9.12822317077945	21.7098895303909	3.14790718354764	6.85640616339794	4.11330548653028	1.43982870639893	0.367430922986479	0.353706847764573	1.71832318196623	8.36820083682008	5.3844913147428	0.853242320819113	0
FP089511.1	0	2.66297428884307	5.4598908433015	0	0.662866233594061	0	3.98565165404544	1.85348264713564	14.1675424054942	0	1.62232316677482	2.54055880132436	0	0
FP101861.1	45.2005758190722	47.7949922157834	108.19331755067	264.870712831793	2386.06736589138	2593.04380665032	1720.2762801785	1625.56228023076	624.173723771494	699.512941523801	598.797439439185	504.676072599431	1005.85361468793	447.393524431921
FP101875.1	0	0	3.50424111424575	1.71054867086088	1.41469840311914	3.97140040655384	0	4.09749422276076	1.44245458502457	2.46638439795445	0.606648871633099	4.08889277017675	2.09113618754009	0.786287152067935
FP101875.2	0	0	0.747999102401077	1.92049164586134	10.5038400663253	21.6294230702609	9.34476072026413	18.942803508526	15.0051056231435	6.85407498474506	9.30996117229792	5.01207227318921	19.47611730735	7.38552437223043
FP101882.1	4.1176561573514	17.6841303645819	35.2617357034732	57.4105230822545	799.727395149418	936.448878355991	1293.23162958809	957.649697184001	1101.11242981728	2044.04498693505	1985.73355320365	3447.35564217294	4925.59483915041	1296.61427332137
FP101883.1	15.39045762594	8.30984127042881	7.61043645747558	21.4303950802946	82.2530494052242	151.641867554159	161.731143658571	336.086626077357	211.872419821285	254.376813862251	183.070149116873	181.130638431957	237.15961818161	70.2161810121019
FP101887.1	355.303624632857	1021.35239556437	4632.38914323106	5095.34940007305	4035.43914269638	2318.01549712762	1769.80213481393	2481.37121817236	1614.19281954221	2688.11987381343	2534.49330595001	3110.61762806676	5349.2340511455	2334.93742156119
FP101914.1	26.8139135085029	138.506224788877	324.364226836382	274.591731830651	1497.99382730178	2386.33737454426	3189.13477255548	5702.31183227099	3248.3463728264	3294.02917315767	1983.49087457404	1859.1004211132	2012.99013723505	1167.78590934594
FP102018.1	19.2917287373976	56.2407320683792	44.4682944380512	62.8256425529431	761.451045204434	977.884841701397	731.313181167598	1916.81925754184	1631.53228094261	3309.54102076767	2825.11590563701	2908.47735143529	3799.98546542953	1618.56244841579
FP102071.1	0	0	0	6.19616287013998	5.1839411006359	4.90776773887037	3.90435923614509	3.81182585314345	0.935716290820623	13.6462147586834	10.4779613722415	38.7668376129341	28.7743677142514	4.04493455428825
FP102073.1	19.9193345305911	18.675777885591	52.0379346912216	67.5218351334589	126.775961711396	35.0800145869567	10.2962359373731	17.8151831300411	2.06382830457474	21.8883258230273	2.82862746492756	10.5945826448168	1.10463135843828	0
FP102120.1	2.75702969728386	23.7145793229576	138.580140344005	134.110891631522	562.200055867424	972.859936546709	949.79289414519	1708.34131563372	1405.79802253492	1274.85242059127	881.11697829461	855.225324520277	1072.25484732296	852.921508663816
FP102122.1	0	0	0.601467580897389	1.20365912373616	1.66840432035177	0	0	0	2.60176813337038	4.33707615108206	19.0705593297469	3.03136981003215	0	0
FP102122.2	0	3.00937340865475	12.0703958986609	2.74848446589332	5.30452599168428	1.23167877817465	0	1.15154306771073	12.2657608806263	20.1242077995677	3.69039935427013	2.24584556321604	6.15643450886899	1.74611489436005
FP102122.3	0.714898484415213	0	1.22895416000983	0	14.5207792720116	9.53771805891254	5.53398751216202	20.4108671974465	17.5312885167438	23.30813776744	4.16588644943332	15.904491721286	22.5147313203814	18.6277457248947
FP102158.1	5.12077341079701	18.9426981630876	29.8331790120368	52.7752298275732	257.052245452949	321.862635088977	611.964616352756	1337.60240359253	772.979945874732	1299.53549138496	937.863731142176	1041.7778890599	1333.70870289983	650.051927337791
FP102167.1	0	0	0.907935355002724	3.04043782304652	6.24831795634806	14.1643189272884	20.9119197902199	4.91023488916019	10.0054673699064	19.0081558273878	0	0.784631449004214	1.18245240629065	11.4987397047035
FP102169.1	767.467709409614	2792.84460774884	1426.4648892355	245.891350964092	90.5771907301738	24.9942268480966	84.8998538635294	135.874768898281	104.077006764263	160.027651508448	109.305388323605	81.9545478464404	128.625089631575	37.7175670508332
FP102170.1	41.7161435024544	101.720193747734	30.3482477305801	18.5451476396983	56.0860185530909	166.677870097511	158.977983039388	298.26962186458	130.0550895583	198.721287032104	391.02647507273	552.959014089383	660.007431591593	163.691813901933
FP102171.1	0	1.59667890787163	1.47760354606891	3.6300026956667	20.3207992654398	43.1388051374824	25.2014249649826	61.3272183591323	14.247480060744	32.1516856796144	32.370657501376	26.3553766094855	64.4320042966842	8.32329758621472
FP102192.1	58.9407950803212	193.079227444527	703.717889176513	614.732796562561	334.99072006294	539.588858854128	311.857398156664	485.188154355913	333.451085699615	212.415203013744	286.596509046086	196.921567465385	274.699021529348	240.02453231818
FP102192.2	0	0.858516483516484	7.22632836930356	4.85786597286318	99.0892061601238	197.057181138067	250.504594234866	511.430683036424	299.78499278215	238.958285810343	320.304660893193	388.0569967211	329.185909239803	285.97089520077
FP102309.1	1.89000189000189	0.644828475625484	12.5996096663849	4.08879715553796	19.3516606128594	64.0236671849352	44.4896010696718	55.323449908394	61.7688326430421	101.523053129637	63.7669904818869	72.3420561774579	45.5293241702222	9.73591810823939
FP102783.1	14.2014257837367	10.8588609162708	29.3676050234275	16.4689608554536	263.594748752632	799.45486521286	1798.852539567	4303.49267514664	4035.56677125568	6271.92701043583	3578.27250920686	3563.65651101447	5429.16189266748	3554.74116253979
FP102786.1	25.2935343460486	45.2329107610279	66.6613820263798	14.015378596715	1.95716944625543	0.744989942635774	3.67709038545041	3.74629976545066	5.87075513850559	2.39006060355784	10.7425310814992	8.02866277801504	14.9349589630582	5.02156570609124
FP102806.1	146.282440937599	123.117041531239	54.1265274766582	17.0912282533516	49.942252650282	100.052465018566	92.7996102264488	199.365334668238	154.611555166179	223.886054022326	303.365619318684	150.869224801075	279.45818904551	69.3755570902891
FP102809.1	562.301982153528	452.555067735338	137.884125337002	10.2213332704167	40.6184820290401	39.0686238732221	26.293004536013	31.3987819823329	32.0805965659667	24.886543806197	18.4627625660268	60.727461097482	96.2207916208635	29.1824549592956
FP102843.1	0	0	2.42392054155489	0	0	0	0	0	1.17233294255569	0	0	5.31914893617021	0	0
FP102888.1	8.41179870530232	17.7909159084517	18.1665153596588	11.1936043640574	12.5055699446098	59.8909253426854	72.7179515194436	113.602435236087	131.815894472561	163.301394382082	180.514959112526	407.774877410862	288.357506164719	155.953780893684
FP102888.2	0	0	4.64645674289284	0	0.855578370978782	0	3.08750954116359	4.38267855405607	21.5911242149498	10.4502397892235	9.52730139996813	1.32506864690253	2.82831976558267	5.82750582750583
