orig_gene,proc_gene
XLOC-026937,XLOC-026937
XLOC-026945,XLOC-026945
XLOC-026946,XLOC-026946
XLOC-026950,XLOC-026950
XLOC-027009,XLOC-027009
XLOC-027111,XLOC-027111
XLOC-027129,XLOC-027129
XLOC-027134,XLOC-027134
XLOC-027155,XLOC-027155
XLOC-027304,XLOC-027304
XLOC-027591,XLOC-027591
XLOC-027664,XLOC-027664
XLOC-027692,XLOC-027692
XLOC-027708,XLOC-027708
XLOC-027709,XLOC-027709
XLOC-027769,XLOC-027769
XLOC-027796,XLOC-027796
XLOC-027844,XLOC-027844
XLOC-027877,XLOC-027877
XLOC-027892,XLOC-027892
XLOC-027918,XLOC-027918
XLOC-027931,XLOC-027931
XLOC-028010,XLOC-028010
XLOC-028064,XLOC-028064
XLOC-028243,XLOC-028243
XLOC-028299,XLOC-028299
XLOC-028339,XLOC-028339
XLOC-028354,XLOC-028354
XLOC-028373,XLOC-028373
XLOC-028443,XLOC-028443
XLOC-028450,XLOC-028450
XLOC-028451,XLOC-028451
XLOC-028452,XLOC-028452
XLOC-028453,XLOC-028453
XLOC-028454,XLOC-028454
XLOC-028456,XLOC-028456
XLOC-028457,XLOC-028457
XLOC-028466,XLOC-028466
XLOC-028470,XLOC-028470
XLOC-028486,XLOC-028486
XLOC-028531,XLOC-028531
XLOC-028555,XLOC-028555
XLOC-028556,XLOC-028556
XLOC-028644,XLOC-028644
XLOC-028649,XLOC-028649
XLOC-028660,XLOC-028660
XLOC-028682,XLOC-028682
XLOC-028687,XLOC-028687
XLOC-028703,XLOC-028703
XLOC-028711,XLOC-028711
XLOC-028772,XLOC-028772
XLOC-028774,XLOC-028774
XLOC-028807,XLOC-028807
XLOC-028814,XLOC-028814
XLOC-028865,XLOC-028865
XLOC-028894,XLOC-028894
XLOC-028899,XLOC-028899
XLOC-028905,XLOC-028905
XLOC-028916,XLOC-028916
XLOC-028935,XLOC-028935
XLOC-028948,XLOC-028948
XLOC-028954,XLOC-028954
XLOC-029028,XLOC-029028
XLOC-029030,XLOC-029030
XLOC-029036,XLOC-029036
XLOC-029041,XLOC-029041
XLOC-029130,XLOC-029130
XLOC-029220,XLOC-029220
XLOC-029257,XLOC-029257
XLOC-029260,XLOC-029260
XLOC-029274,XLOC-029274
XLOC-029275,XLOC-029275
XLOC-029278,XLOC-029278
XLOC-029303,XLOC-029303
XLOC-029373,XLOC-029373
XLOC-029386,XLOC-029386
XLOC-029389,XLOC-029389
XLOC-029420,XLOC-029420
XLOC-029423,XLOC-029423
XLOC-029426,XLOC-029426
XLOC-029463,XLOC-029463
XLOC-029465,XLOC-029465
XLOC-029505,XLOC-029505
XLOC-029508,XLOC-029508
XLOC-029527,XLOC-029527
XLOC-029547,XLOC-029547
XLOC-029568,XLOC-029568
XLOC-029591,XLOC-029591
XLOC-029603,XLOC-029603
XLOC-029608,XLOC-029608
XLOC-029609,XLOC-029609
XLOC-029634,XLOC-029634
XLOC-029654,XLOC-029654
XLOC-029657,XLOC-029657
XLOC-029676,XLOC-029676
XLOC-029763,XLOC-029763
XLOC-029772,XLOC-029772
XLOC-029851,XLOC-029851
XLOC-029870,XLOC-029870
XLOC-029887,XLOC-029887
XLOC-029890,XLOC-029890
XLOC-029934,XLOC-029934
XLOC-029998,XLOC-029998
XLOC-030027,XLOC-030027
XLOC-030218,XLOC-030218
XLOC-030226,XLOC-030226
XLOC-030237,XLOC-030237
XLOC-030238,XLOC-030238
XLOC-030240,XLOC-030240
XLOC-030244,XLOC-030244
XLOC-030262,XLOC-030262
XLOC-030307,XLOC-030307
XLOC-030409,XLOC-030409
XLOC-030503,XLOC-030503
XLOC-030513,XLOC-030513
XLOC-030570,XLOC-030570
XLOC-030587,XLOC-030587
XLOC-030590,XLOC-030590
XLOC-030672,XLOC-030672
XLOC-030786,XLOC-030786
XLOC-030902,XLOC-030902
XLOC-031005,XLOC-031005
XLOC-031033,XLOC-031033
XLOC-031035,XLOC-031035
XLOC-031060,XLOC-031060
XLOC-031061,XLOC-031061
XLOC-031067,XLOC-031067
XLOC-031070,XLOC-031070
XLOC-031073,XLOC-031073
XLOC-031080,XLOC-031080
XLOC-031091,XLOC-031091
XLOC-031097,XLOC-031097
XLOC-031098,XLOC-031098
XLOC-031109,XLOC-031109
XLOC-031115,XLOC-031115
XLOC-031121,XLOC-031121
XLOC-031176,XLOC-031176
XLOC-031177,XLOC-031177
XLOC-031182,XLOC-031182
XLOC-031211,XLOC-031211
XLOC-031229,XLOC-031229
XLOC-031233,XLOC-031233
XLOC-031260,XLOC-031260
XLOC-031339,XLOC-031339
XLOC-031363,XLOC-031363
XLOC-031367,XLOC-031367
XLOC-031372,XLOC-031372
XLOC-031373,XLOC-031373
XLOC-031542,XLOC-031542
XLOC-031547,XLOC-031547
XLOC-031557,XLOC-031557
XLOC-031563,XLOC-031563
XLOC-031564,XLOC-031564
XLOC-031579,XLOC-031579
XLOC-031580,XLOC-031580
XLOC-031589,XLOC-031589
XLOC-031633,XLOC-031633
XLOC-031678,XLOC-031678
XLOC-031679,XLOC-031679
XLOC-031680,XLOC-031680
XLOC-031737,XLOC-031737
XLOC-031805,XLOC-031805
XLOC-031884,XLOC-031884
XLOC-031892,XLOC-031892
XLOC-031893,XLOC-031893
XLOC-031900,XLOC-031900
XLOC-031987,XLOC-031987
XLOC-032081,XLOC-032081
XLOC-032087,XLOC-032087
XLOC-032092,XLOC-032092
XLOC-032110,XLOC-032110
XLOC-032112,XLOC-032112
XLOC-032119,XLOC-032119
XLOC-032121,XLOC-032121
XLOC-032129,XLOC-032129
XLOC-032136,XLOC-032136
XLOC-032154,XLOC-032154
XLOC-032159,XLOC-032159
XLOC-032243,XLOC-032243
XLOC-032256,XLOC-032256
XLOC-032258,XLOC-032258
XLOC-032271,XLOC-032271
XLOC-032276,XLOC-032276
XLOC-032387,XLOC-032387
XLOC-032394,XLOC-032394
XLOC-032440,XLOC-032440
XLOC-032526,XLOC-032526
XLOC-032541,XLOC-032541
XLOC-032543,XLOC-032543
XLOC-032570,XLOC-032570
XLOC-032577,XLOC-032577
XLOC-032630,XLOC-032630
XLOC-032636,XLOC-032636
XLOC-032706,XLOC-032706
XLOC-032707,XLOC-032707
XLOC-032715,XLOC-032715
XLOC-032720,XLOC-032720
XLOC-032721,XLOC-032721
XLOC-032722,XLOC-032722
XLOC-032764,XLOC-032764
XLOC-032772,XLOC-032772
XLOC-032793,XLOC-032793
XLOC-032803,XLOC-032803
XLOC-032810,XLOC-032810
XLOC-032836,XLOC-032836
XLOC-032837,XLOC-032837
XLOC-032843,XLOC-032843
XLOC-032844,XLOC-032844
XLOC-032845,XLOC-032845
XLOC-032857,XLOC-032857
XLOC-032903,XLOC-032903
XLOC-032912,XLOC-032912
XLOC-032954,XLOC-032954
XLOC-032976,XLOC-032976
XLOC-033023,XLOC-033023
XLOC-033024,XLOC-033024
XLOC-033031,XLOC-033031
XLOC-033063,XLOC-033063
XLOC-033065,XLOC-033065
XLOC-033067,XLOC-033067
XLOC-033087,XLOC-033087
XLOC-033093,XLOC-033093
XLOC-033123,XLOC-033123
XLOC-033174,XLOC-033174
XLOC-033352,XLOC-033352
XLOC-033378,XLOC-033378
XLOC-033403,XLOC-033403
XLOC-033414,XLOC-033414
XLOC-033428,XLOC-033428
XLOC-033456,XLOC-033456
XLOC-033475,XLOC-033475
XLOC-033512,XLOC-033512
XLOC-033528,XLOC-033528
XLOC-033543,XLOC-033543
XLOC-033631,XLOC-033631
XLOC-033650,XLOC-033650
XLOC-033651,XLOC-033651
XLOC-033704,XLOC-033704
XLOC-033809,XLOC-033809
XLOC-033938,XLOC-033938
XLOC-033950,XLOC-033950
XLOC-033951,XLOC-033951
XLOC-033953,XLOC-033953
XLOC-034149,XLOC-034149
XLOC-034167,XLOC-034167
XLOC-034170,XLOC-034170
XLOC-034181,XLOC-034181
XLOC-034192,XLOC-034192
XLOC-034199,XLOC-034199
XLOC-034203,XLOC-034203
XLOC-034214,XLOC-034214
XLOC-034223,XLOC-034223
XLOC-034235,XLOC-034235
XLOC-034272,XLOC-034272
XLOC-034373,XLOC-034373
XLOC-034394,XLOC-034394
XLOC-034430,XLOC-034430
XLOC-034431,XLOC-034431
XLOC-034437,XLOC-034437
XLOC-034488,XLOC-034488
XLOC-034492,XLOC-034492
XLOC-034498,XLOC-034498
XLOC-034521,XLOC-034521
XLOC-034522,XLOC-034522
XLOC-034525,XLOC-034525
XLOC-034538,XLOC-034538
XLOC-034584,XLOC-034584
XLOC-034585,XLOC-034585
XLOC-034631,XLOC-034631
XLOC-034734,XLOC-034734
XLOC-034776,XLOC-034776
XLOC-034863,XLOC-034863
XLOC-034911,XLOC-034911
XLOC-034991,XLOC-034991
XLOC-035147,XLOC-035147
XLOC-035162,XLOC-035162
XLOC-035174,XLOC-035174
XLOC-035202,XLOC-035202
XLOC-035243,XLOC-035243
XLOC-035272,XLOC-035272
XLOC-035300,XLOC-035300
XLOC-035318,XLOC-035318
XLOC-035371,XLOC-035371
XLOC-035411,XLOC-035411
XLOC-035413,XLOC-035413
XLOC-035424,XLOC-035424
XLOC-035493,XLOC-035493
XLOC-035513,XLOC-035513
XLOC-035578,XLOC-035578
XLOC-035677,XLOC-035677
XLOC-035679,XLOC-035679
XLOC-035742,XLOC-035742
XLOC-035744,XLOC-035744
XLOC-035750,XLOC-035750
XLOC-035776,XLOC-035776
XLOC-035844,XLOC-035844
XLOC-035847,XLOC-035847
XLOC-035884,XLOC-035884
XLOC-035907,XLOC-035907
XLOC-035949,XLOC-035949
XLOC-036010,XLOC-036010
XLOC-036111,XLOC-036111
XLOC-036173,XLOC-036173
XLOC-036186,XLOC-036186
XLOC-036187,XLOC-036187
XLOC-036220,XLOC-036220
XLOC-036224,XLOC-036224
XLOC-036261,XLOC-036261
XLOC-036274,XLOC-036274
XLOC-036284,XLOC-036284
XLOC-036361,XLOC-036361
XLOC-036408,XLOC-036408
XLOC-036447,XLOC-036447
XLOC-036505,XLOC-036505
XLOC-036506,XLOC-036506
XLOC-036507,XLOC-036507
XLOC-036508,XLOC-036508
XLOC-036509,XLOC-036509
XLOC-036510,XLOC-036510
XLOC-036513,XLOC-036513
XLOC-036545,XLOC-036545
XLOC-036573,XLOC-036573
XLOC-036623,XLOC-036623
XLOC-036624,XLOC-036624
XLOC-036658,XLOC-036658
XLOC-036663,XLOC-036663
XLOC-036686,XLOC-036686
XLOC-036690,XLOC-036690
XLOC-036879,XLOC-036879
XLOC-036897,XLOC-036897
XLOC-036929,XLOC-036929
XLOC-036961,XLOC-036961
XLOC-037016,XLOC-037016
XLOC-037017,XLOC-037017
XLOC-037028,XLOC-037028
XLOC-037213,XLOC-037213
XLOC-037221,XLOC-037221
XLOC-037240,XLOC-037240
XLOC-037388,XLOC-037388
XLOC-037389,XLOC-037389
XLOC-037391,XLOC-037391
XLOC-037523,XLOC-037523
XLOC-037556,XLOC-037556
XLOC-037648,XLOC-037648
XLOC-037780,XLOC-037780
XLOC-037781,XLOC-037781
XLOC-037784,XLOC-037784
XLOC-037878,XLOC-037878
XLOC-037922,XLOC-037922
XLOC-037952,XLOC-037952
XLOC-038013,XLOC-038013
XLOC-038019,XLOC-038019
XLOC-038035,XLOC-038035
XLOC-038055,XLOC-038055
XLOC-038060,XLOC-038060
XLOC-038073,XLOC-038073
XLOC-038084,XLOC-038084
XLOC-038088,XLOC-038088
XLOC-038091,XLOC-038091
XLOC-038098,XLOC-038098
XLOC-038160,XLOC-038160
XLOC-038161,XLOC-038161
XLOC-038254,XLOC-038254
XLOC-038255,XLOC-038255
XLOC-038290,XLOC-038290
XLOC-038315,XLOC-038315
XLOC-038343,XLOC-038343
XLOC-038611,XLOC-038611
XLOC-038699,XLOC-038699
XLOC-038703,XLOC-038703
XLOC-038717,XLOC-038717
XLOC-038745,XLOC-038745
XLOC-038795,XLOC-038795
XLOC-038816,XLOC-038816
XLOC-038869,XLOC-038869
XLOC-038902,XLOC-038902
XLOC-038909,XLOC-038909
XLOC-038929,XLOC-038929
XLOC-038935,XLOC-038935
XLOC-038945,XLOC-038945
XLOC-038946,XLOC-038946
XLOC-038986,XLOC-038986
XLOC-039021,XLOC-039021
XLOC-039079,XLOC-039079
XLOC-039113,XLOC-039113
XLOC-039121,XLOC-039121
XLOC-039146,XLOC-039146
XLOC-039163,XLOC-039163
XLOC-039166,XLOC-039166
XLOC-039167,XLOC-039167
XLOC-039214,XLOC-039214
XLOC-039363,XLOC-039363
XLOC-039619,XLOC-039619
XLOC-039623,XLOC-039623
XLOC-039630,XLOC-039630
XLOC-039631,XLOC-039631
XLOC-039632,XLOC-039632
XLOC-039646,XLOC-039646
XLOC-039647,XLOC-039647
XLOC-039668,XLOC-039668
XLOC-039672,XLOC-039672
XLOC-039713,XLOC-039713
XLOC-039714,XLOC-039714
XLOC-039754,XLOC-039754
XLOC-039757,XLOC-039757
XLOC-039758,XLOC-039758
XLOC-039766,XLOC-039766
XLOC-039769,XLOC-039769
XLOC-039817,XLOC-039817
XLOC-039821,XLOC-039821
XLOC-039839,XLOC-039839
XLOC-039841,XLOC-039841
XLOC-039903,XLOC-039903
XLOC-039931,XLOC-039931
XLOC-039965,XLOC-039965
XLOC-039966,XLOC-039966
XLOC-039987,XLOC-039987
XLOC-040020,XLOC-040020
XLOC-040040,XLOC-040040
XLOC-040068,XLOC-040068
XLOC-040069,XLOC-040069
XLOC-040073,XLOC-040073
XLOC-040108,XLOC-040108
XLOC-040198,XLOC-040198
XLOC-040310,XLOC-040310
XLOC-040350,XLOC-040350
XLOC-040355,XLOC-040355
XLOC-040364,XLOC-040364
XLOC-040374,XLOC-040374
XLOC-040511,XLOC-040511
XLOC-040514,XLOC-040514
XLOC-040515,XLOC-040515
XLOC-040516,XLOC-040516
XLOC-040517,XLOC-040517
XLOC-040575,XLOC-040575
XLOC-040582,XLOC-040582
XLOC-040753,XLOC-040753
XLOC-040754,XLOC-040754
XLOC-040756,XLOC-040756
XLOC-040787,XLOC-040787
XLOC-040812,XLOC-040812
XLOC-040862,XLOC-040862
XLOC-040864,XLOC-040864
XLOC-040894,XLOC-040894
XLOC-040962,XLOC-040962
XLOC-041002,XLOC-041002
XLOC-041030,XLOC-041030
XLOC-041047,XLOC-041047
XLOC-041081,XLOC-041081
XLOC-041220,XLOC-041220
XLOC-041269,XLOC-041269
XLOC-041348,XLOC-041348
XLOC-041356,XLOC-041356
XLOC-041394,XLOC-041394
XLOC-041436,XLOC-041436
XLOC-041451,XLOC-041451
XLOC-041467,XLOC-041467
XLOC-041499,XLOC-041499
XLOC-041566,XLOC-041566
XLOC-041574,XLOC-041574
XLOC-041601,XLOC-041601
XLOC-041612,XLOC-041612
XLOC-041698,XLOC-041698
XLOC-041707,XLOC-041707
XLOC-041734,XLOC-041734
XLOC-041832,XLOC-041832
XLOC-041834,XLOC-041834
XLOC-041857,XLOC-041857
XLOC-041885,XLOC-041885
XLOC-041945,XLOC-041945
XLOC-041980,XLOC-041980
XLOC-041998,XLOC-041998
XLOC-042085,XLOC-042085
XLOC-042135,XLOC-042135
XLOC-042136,XLOC-042136
XLOC-042165,XLOC-042165
XLOC-042200,XLOC-042200
XLOC-042209,XLOC-042209
XLOC-042210,XLOC-042210
XLOC-042219,XLOC-042219
XLOC-042220,XLOC-042220
XLOC-042221,XLOC-042221
XLOC-042222,XLOC-042222
XLOC-042228,XLOC-042228
XLOC-042229,XLOC-042229
XLOC-042234,XLOC-042234
XLOC-042263,XLOC-042263
XLOC-042265,XLOC-042265
XLOC-042292,XLOC-042292
XLOC-042317,XLOC-042317
XLOC-042319,XLOC-042319
XLOC-042334,XLOC-042334
XLOC-042341,XLOC-042341
XLOC-042342,XLOC-042342
XLOC-042487,XLOC-042487
XLOC-042505,XLOC-042505
XLOC-042506,XLOC-042506
XLOC-042512,XLOC-042512
XLOC-042514,XLOC-042514
XLOC-042515,XLOC-042515
XLOC-042556,XLOC-042556
XLOC-042557,XLOC-042557
XLOC-042561,XLOC-042561
XLOC-042562,XLOC-042562
XLOC-042563,XLOC-042563
XLOC-042565,XLOC-042565
XLOC-042568,XLOC-042568
XLOC-042570,XLOC-042570
XLOC-042595,XLOC-042595
XLOC-042596,XLOC-042596
XLOC-042662,XLOC-042662
XLOC-042668,XLOC-042668
XLOC-042669,XLOC-042669
XLOC-042707,XLOC-042707
XLOC-042711,XLOC-042711
XLOC-042735,XLOC-042735
XLOC-042763,XLOC-042763
XLOC-042774,XLOC-042774
XLOC-042788,XLOC-042788
XLOC-042792,XLOC-042792
XLOC-042806,XLOC-042806
XLOC-042812,XLOC-042812
XLOC-042868,XLOC-042868
XLOC-042882,XLOC-042882
XLOC-042898,XLOC-042898
XLOC-042899,XLOC-042899
XLOC-042909,XLOC-042909
XLOC-042915,XLOC-042915
XLOC-042917,XLOC-042917
XLOC-042919,XLOC-042919
XLOC-042923,XLOC-042923
XLOC-042928,XLOC-042928
XLOC-042934,XLOC-042934
XLOC-042938,XLOC-042938
XLOC-042949,XLOC-042949
XLOC-042955,XLOC-042955
XLOC-042971,XLOC-042971
XLOC-042975,XLOC-042975
XLOC-042977,XLOC-042977
XLOC-042992,XLOC-042992
XLOC-042993,XLOC-042993
XLOC-042999,XLOC-042999
XLOC-043000,XLOC-043000
XLOC-043001,XLOC-043001
XLOC-043010,XLOC-043010
XLOC-043013,XLOC-043013
XLOC-043020,XLOC-043020
XLOC-043028,XLOC-043028
XLOC-043043,XLOC-043043
XLOC-043072,XLOC-043072
XLOC-043073,XLOC-043073
XLOC-043091,XLOC-043091
XLOC-043097,XLOC-043097
XLOC-043106,XLOC-043106
XLOC-043113,XLOC-043113
XLOC-043122,XLOC-043122
XLOC-043124,XLOC-043124
XLOC-043131,XLOC-043131
XLOC-043135,XLOC-043135
XLOC-043151,XLOC-043151
XLOC-043195,XLOC-043195
XLOC-043201,XLOC-043201
XLOC-043211,XLOC-043211
XLOC-043218,XLOC-043218
XLOC-043220,XLOC-043220
XLOC-043229,XLOC-043229
XLOC-043245,XLOC-043245
XLOC-043310,XLOC-043310
XLOC-043334,XLOC-043334
XLOC-043347,XLOC-043347
XLOC-043349,XLOC-043349
XLOC-043351,XLOC-043351
XLOC-043355,XLOC-043355
XLOC-043372,XLOC-043372
XLOC-043397,XLOC-043397
XLOC-043400,XLOC-043400
XLOC-043418,XLOC-043418
XLOC-043445,XLOC-043445
XLOC-043447,XLOC-043447
XLOC-043449,XLOC-043449
XLOC-043454,XLOC-043454
XLOC-043457,XLOC-043457
XLOC-043462,XLOC-043462
XLOC-043545,XLOC-043545
XLOC-043546,XLOC-043546
XLOC-043548,XLOC-043548
XLOC-043567,XLOC-043567
XLOC-043568,XLOC-043568
XLOC-043569,XLOC-043569
XLOC-043579,XLOC-043579
XLOC-043619,XLOC-043619
XLOC-043621,XLOC-043621
XLOC-043623,XLOC-043623
XLOC-043624,XLOC-043624
XLOC-043630,XLOC-043630
XLOC-043650,XLOC-043650
XLOC-043654,XLOC-043654
XLOC-043659,XLOC-043659
XLOC-043665,XLOC-043665
XLOC-043669,XLOC-043669
XLOC-043670,XLOC-043670
XLOC-043685,XLOC-043685
XLOC-043694,XLOC-043694
XLOC-043736,XLOC-043736
XLOC-043741,XLOC-043741
XLOC-043755,XLOC-043755
XLOC-043760,XLOC-043760
XLOC-043762,XLOC-043762
XLOC-043765,XLOC-043765
XLOC-043769,XLOC-043769
XLOC-043778,XLOC-043778
XLOC-043782,XLOC-043782
XLOC-043788,XLOC-043788
XLOC-043789,XLOC-043789
XLOC-043826,XLOC-043826
XLOC-043833,XLOC-043833
XLOC-043840,XLOC-043840
XLOC-043846,XLOC-043846
XLOC-043847,XLOC-043847
XLOC-043852,XLOC-043852
XLOC-043857,XLOC-043857
XLOC-043859,XLOC-043859
XLOC-043861,XLOC-043861
XLOC-043871,XLOC-043871
XLOC-043919,XLOC-043919
XLOC-043931,XLOC-043931
XLOC-043935,XLOC-043935
XLOC-043953,XLOC-043953
XLOC-043962,XLOC-043962
XLOC-043965,XLOC-043965
XLOC-043970,XLOC-043970
XLOC-043975,XLOC-043975
XLOC-043976,XLOC-043976
XLOC-043980,XLOC-043980
XLOC-043986,XLOC-043986
XLOC-044035,XLOC-044035
XLOC-044048,XLOC-044048
XLOC-044050,XLOC-044050
XLOC-044070,XLOC-044070
XLOC-044090,XLOC-044090
XLOC-044110,XLOC-044110
XLOC-044113,XLOC-044113
XLOC-044118,XLOC-044118
XLOC-044140,XLOC-044140
XLOC-044147,XLOC-044147
XLOC-044166,XLOC-044166
XLOC-044186,XLOC-044186
XLOC-044191,XLOC-044191
XLOC-044202,XLOC-044202
XLOC-044204,XLOC-044204
XLOC-044226,XLOC-044226
XLOC-044238,XLOC-044238
XLOC-044244,XLOC-044244
XLOC-044245,XLOC-044245
XLOC-044266,XLOC-044266
XLOC-044268,XLOC-044268
XLOC-044272,XLOC-044272
XLOC-044280,XLOC-044280
XLOC-044281,XLOC-044281
XLOC-044286,XLOC-044286
XLOC-044287,XLOC-044287
XLOC-044290,XLOC-044290
XLOC-044291,XLOC-044291
XLOC-044297,XLOC-044297
XLOC-044302,XLOC-044302
XLOC-044303,XLOC-044303
xpa,xpa
xpc,xpc
xpnpep1,xpnpep1
xpnpep2,xpnpep2
xpnpep3,xpnpep3
xpo1a,xpo1a
xpo1b,xpo1b
xpo4,xpo4
XPO5,XPO5
xpo6,xpo6
xpo7,xpo7
xpot,xpot
xpr1a,xpr1a
xpr1b,xpr1b
xrcc1,xrcc1
XRCC2,XRCC2
xrcc3,xrcc3
xrcc4,xrcc4
xrcc5,xrcc5
xrcc6,xrcc6
xrn1,xrn1
xrn2,xrn2
xrra1,xrra1
xxylt1,xxylt1
xylb,xylb
xylt1,xylt1
xylt2,xylt2
yaf2,yaf2
yap1,yap1
yars,yars
yars2,yars2
ybx1,ybx1
ydjc,ydjc
yeats2,yeats2
yeats4,yeats4
yes1,yes1
yif1a,yif1a
yif1b,yif1b
yipf1,yipf1
yipf2,yipf2
yipf3,yipf3
yipf4,yipf4
yipf5,yipf5
yipf6,yipf6
yjefn3,yjefn3
yju2,yju2
ykt6,ykt6
ylpm1,ylpm1
yme1l1a,yme1l1a
yme1l1b,yme1l1b
yod1,yod1
ypel1,ypel1
ypel2a,ypel2a
ypel2b,ypel2b
ypel3,ypel3
ypel5,ypel5
yrk,yrk
ythdc1,ythdc1
YTHDC2,YTHDC2
ythdf1,ythdf1
ythdf2,ythdf2
ythdf3,ythdf3
ywhaba,ywhaba
ywhabb,ywhabb
ywhabl,ywhabl
ywhae1,ywhae1
ywhae2,ywhae2
ywhag1,ywhag1
ywhag2,ywhag2
ywhah,ywhah
ywhaqa,ywhaqa
ywhaqb,ywhaqb
ywhaz,ywhaz
yy1a,yy1a
yy1b,yy1b
zanl,zanl
zar1,zar1
zar1l,zar1l
zbbx,zbbx
zbed4,zbed4
zbtb1,zbtb1
zbtb10,zbtb10
zbtb11,zbtb11
zbtb12.1,zbtb12.1
zbtb12.2,zbtb12.2
zbtb14,zbtb14
zbtb16a,zbtb16a
zbtb16b,zbtb16b
zbtb17,zbtb17
zbtb18,zbtb18
zbtb20,zbtb20
zbtb21,zbtb21
zbtb22a,zbtb22a
zbtb22b,zbtb22b
zbtb24,zbtb24
zbtb25,zbtb25
ZBTB26,ZBTB26
zbtb2a,zbtb2a
zbtb2b,zbtb2b
zbtb3,zbtb3
zbtb32,zbtb32
zbtb33,zbtb33
zbtb34,zbtb34
zbtb37,zbtb37
zbtb38,zbtb38
zbtb39,zbtb39
zbtb4,zbtb4
zbtb40,zbtb40
zbtb41,zbtb41
zbtb42,zbtb42
zbtb43,zbtb43
zbtb44,zbtb44
zbtb46,zbtb46
zbtb47a,zbtb47a
zbtb47b,zbtb47b
zbtb48,zbtb48
zbtb49,zbtb49
zbtb7a,zbtb7a
zbtb7b,zbtb7b
zbtb7c,zbtb7c
zbtb8a,zbtb8a
zbtb8b,zbtb8b
zbtb8os,zbtb8os
zc2hc1a,zc2hc1a
zc2hc1c,zc2hc1c
zc3h10,zc3h10
zc3h11a,zc3h11a
zc3h12a,zc3h12a
zc3h12b,zc3h12b
zc3h13,zc3h13
zc3h14,zc3h14
zc3h15,zc3h15
zc3h18,zc3h18
zc3h4,zc3h4
zc3h6,zc3h6
zc3h7a,zc3h7a
zc3h7ba,zc3h7ba
zc3h7bb,zc3h7bb
zc3hc1,zc3hc1
zc4h2,zc4h2
zcchc10,zcchc10
zcchc14,zcchc14
zcchc17,zcchc17
zcchc2,zcchc2
zcchc24,zcchc24
zcchc3,zcchc3
zcchc4,zcchc4
zcchc7,zcchc7
zcchc8,zcchc8
zcchc9,zcchc9
zcrb1,zcrb1
zdbf2,zdbf2
zdhhc1,zdhhc1
zdhhc11,zdhhc11
zdhhc12a,zdhhc12a
zdhhc12b,zdhhc12b
zdhhc13,zdhhc13
zdhhc14,zdhhc14
zdhhc15a,zdhhc15a
zdhhc15b,zdhhc15b
zdhhc16a,zdhhc16a
zdhhc16b,zdhhc16b
zdhhc17,zdhhc17
zdhhc18a,zdhhc18a
zdhhc18b,zdhhc18b
zdhhc2,zdhhc2
zdhhc20a,zdhhc20a
zdhhc20b,zdhhc20b
zdhhc22,zdhhc22
zdhhc23a,zdhhc23a
zdhhc23b,zdhhc23b
zdhhc24,zdhhc24
zdhhc3a,zdhhc3a
zdhhc3b,zdhhc3b
zdhhc4,zdhhc4
zdhhc5a,zdhhc5a
zdhhc5b,zdhhc5b
zdhhc6,zdhhc6
zdhhc7,zdhhc7
zdhhc8a,zdhhc8a
zdhhc8b,zdhhc8b
zdhhc9,zdhhc9
zeb1a,zeb1a
zeb1b,zeb1b
zeb2a,zeb2a
zeb2b,zeb2b
zer1,zer1
zfand1,zfand1
zfand2a,zfand2a
zfand3,zfand3
zfand4,zfand4
zfand5a,zfand5a
zfand5b,zfand5b
zfand6,zfand6
zfat,zfat
zfhx3,zfhx3
zfhx4,zfhx4
zfp36l1a,zfp36l1a
zfp36l1b,zfp36l1b
zfp36l2,zfp36l2
zfp64,zfp64
zfpl1,zfpl1
zfpm1,zfpm1
zfpm2a,zfpm2a
zfpm2b,zfpm2b
zfr,zfr
zfr2,zfr2
zfx,zfx
zfyve1,zfyve1
zfyve16,zfyve16
zfyve19,zfyve19
zfyve21,zfyve21
zfyve26,zfyve26
zfyve27,zfyve27
zfyve28,zfyve28
zfyve9a,zfyve9a
zfyve9b,zfyve9b
zgc:100829,zgc100829
zgc:100832,zgc100832
zgc:100846,zgc100846
zgc:100868,zgc100868
zgc:100906,zgc100906
zgc:100918,zgc100918
zgc:100920,zgc100920
zgc:100951,zgc100951
zgc:100997,zgc100997
zgc:101016,zgc101016
zgc:101040,zgc101040
zgc:101100,zgc101100
zgc:101130,zgc101130
zgc:101540,zgc101540
zgc:101559,zgc101559
zgc:101562,zgc101562
zgc:101566,zgc101566
zgc:101569,zgc101569
zgc:101577,zgc101577
zgc:101583,zgc101583
zgc:101663,zgc101663
zgc:101664,zgc101664
zgc:101679,zgc101679
zgc:101715,zgc101715
zgc:101716,zgc101716
zgc:101731,zgc101731
zgc:101744,zgc101744
zgc:101765,zgc101765
zgc:101783,zgc101783
zgc:101785,zgc101785
zgc:101810,zgc101810
zgc:101851,zgc101851
zgc:101853,zgc101853
zgc:101858,zgc101858
zgc:103438,zgc103438
zgc:103482,zgc103482
zgc:103499,zgc103499
zgc:103508,zgc103508
zgc:103510,zgc103510
zgc:103559,zgc103559
zgc:103564,zgc103564
zgc:103586,zgc103586
zgc:103625,zgc103625
zgc:103678,zgc103678
zgc:103681,zgc103681
zgc:103692,zgc103692
zgc:103697,zgc103697
zgc:103700,zgc103700
zgc:103755,zgc103755
zgc:103759,zgc103759
zgc:109744,zgc109744
zgc:109889,zgc109889
